ATC5,sales_2019,sales_2020,sales_2021,sales_2022,sales_2023,contribution_2023,YoY
L01F D02 Pertuzumab,742.3,1250.33,862.49,294.62,86.44,1.0184073141478132e-07,-0.7066051184576743
L01F D03 Trastuzumab emtansine,156.59,97.34,363.78999999999996,54.94,33.89000000000001,3.9928070194897504e-08,-0.38314524936294125
L01F E01 Cetuximab,0.41000000000000003,0.0,103.05000000000001,65.08,92.35000000000001,1.0880369673941528e-07,0.41902274124154903
L01F E02 Panitumumab,0.17,0.7599999999999999,0.28,1.4700000000000002,65.86,7.759406028433015e-08,43.80272108843537
L01F F02 Pembrolizumab,0.03,168.64,2191.0499999999997,2083.16,4019.4,4.735523320784036e-06,0.9294725321146722
L01F F05 Atezolizumab,185.19,560.6500000000001,715.3,530.1699999999998,115.05,1.3554808131965053e-07,-0.7829941339570325
L01F G01 Bevacizumab,11600.269999999999,17485.239999999998,13466.829999999998,10313.510000000002,2559.9400000000005,3.0160361172831488e-06,-0.7517877037012617
L01F X02 Gemtuzumab ozogamicin,0.0,0.0,1.27,0.060000000000000005,10.469999999999999,1.2335405575112916e-08,173.49999999999997
L01F X05 Brentuximab vedotin,0.02,0.02,0.0,0.03,4.87,5.737671934173821e-09,161.33333333333334
L01F X14 Polatuzumab vedotin,0.0,0.0,0.07,0.07999999999999999,0.0,0.0,-1.0
L01X A01 Cisplatin,5022.51,7189.93,3450.21,7226.55,11938.399999999998,1.4065425589104873e-05,0.652019289979312
L01X A02 Carboplatin,6302.370000000001,7277.06,5097.54,7504.16,14749.83,1.737775885520227e-05,0.9655537728406645
L01X A03 Oxaliplatin,6932.13,7929.56,4625.05,4914.86,4474.41,5.271600960777553e-06,-0.08961598092315948
L01X D10** Chlorin e6,0.0,0.16,0.16,0.23,0.0,0.0,-1.0
L01X G01 Bortezomib,29.880000000000003,134.74,83.08999999999999,38.91,345.46,4.0700947564264643e-07,7.878437419686456
L01X K01 Olaparib,0.01,0.03,35.02,102.89000000000001,227.47999999999996,2.6800936582871877e-07,1.210904849839634
L01X K04 Talazoparib,0.0,0.0,0.08,0.13,4.039999999999999,4.759793555248918e-09,30.07692307692307
L01X X05 Hydroxycarbamide,11730.98,12080.35,12164.769999999999,13256.02,11398.52,1.3429356939449483e-05,-0.14012501489889118
L01X X11 Estramustine,2367.63,2044.6699999999998,1630.8799999999999,1113.51,768.77,9.057392305615623e-07,-0.30959757882731187
L01X X20** Others,193.04,284.27000000000004,510.10999999999996,130.21,144.46,1.7019796460179677e-07,0.10943859918593035
L01X X35 Anagrelide,302.25000000000006,567.33,410.79,438.94000000000005,354.46999999999997,4.176247578042288e-07,-0.19244088030254725
L01X X52 Venetoclax,0.0,0.0,6.49,5.15,33.34,3.928007849801955e-08,5.47378640776699
L01X Y02 Pertuzumab and trastuzumab,0.0,0.0,55.25,279.96000000000004,144.14999999999998,1.698327329181019e-07,-0.4851050150021433
L01X Y18** Other,2.6,0.0,0.0,0.0,0.0,0.0,
L02A B01 Megestrol,0.0,0.0,0.0,181.69,45.85999999999999,5.40307258524048e-08,-0.7475920523969399
L02A B02 Medroxyprogesterone,9271.469999999998,8769.43,8740.480000000001,5930.180000000001,4602.9400000000005,5.423030729504322e-06,-0.22381108161978225
L02A E02 Leuprorelin,612.98,596.0400000000001,789.15,901.53,794.9499999999999,9.365836353329524e-07,-0.11822124610384577
L02A E03 Goserelin,11048.919999999998,11539.56,23042.01,31336.149999999998,26835.299999999996,3.16164574240523e-05,-0.14363123740472272
L02A E04 Triptorelin,18242.370000000003,16276.46,18326.63,18584.87,17169.550000000003,2.022859243478319e-05,-0.07615442023538477
L02B A01 Tamoxifen,141830.24,130794.84,121453.28,115188.54000000001,97204.13,0.00011452267116771736,-0.15613020184125959
L02B A02 Toremifene,40791.67,37370.049999999996,40085.0,37105.79,30991.440000000002,3.6513083262347416e-05,-0.1647815610447857
L02B A03 Fulvestrant,346.68,252.28999999999996,2501.72,851.2099999999999,470.8499999999999,5.547398008636023e-07,-0.4468462541558488
L02B B01 Flutamide,78814.79999999999,82885.7,103289.17,92545.25000000001,119567.76,0.00014087075580780927,0.29199240371601975
L02B B03 Bicalutamid,27248.86,29666.64,29499.7,29096.69,25104.940000000002,2.9577804855670994e-05,-0.13718914419475192
L02B B04 Enzalutamide,0.06,0.03,0.15,5.26,8.65,1.019114214180771e-08,0.6444866920152093
L02B G03 Anastrozole,12899.36,18297.539999999997,22214.3,19825.95,22217.89,2.6176378622086488e-05,0.12064692990752013
L02B G04 Letrozole,96825.17000000001,122759.24000000002,142801.66,147298.78,149033.59,0.00017558641613802222,0.011777490621442954
L02B G06 Exemestane,16904.39,19801.269999999997,27180.85,25679.85,22749.780000000002,2.680303371963633e-05,-0.11409996553718171
L02B X02 Degarelix,67.23,114.80000000000001,308.29,739.31,724.18,8.532047764455847e-07,-0.020465028201972157
L02B X03 Abirateronum,0.1,0.22,120.59,94.45999999999998,545.4399999999999,6.426192566274679e-07,4.774295998306162
L03A A02 Filgrastim,20413.28,20736.52,26869.350000000002,24037.780000000002,10334.95,1.2176294159361342e-05,-0.570053890167894
L03A A10 Lenograstim,36.21,90.41000000000001,1.1400000000000001,0.6,0.24,2.827600131831041e-10,-0.6
L03A B05 Interferon alfa-2b,1496842.49,1319309.32,1235047.8800000001,719331.58,646797.0,0.0007620347010283008,-0.1008360845216888
L03A B07 Interferon beta-1a,5.199999999999999,1.18,0.0,0.0,0.0,0.0,
L03A B08 Interferon beta-1b,0.19,0.03,0.01,0.21,9.270000000000001,1.0921605509197398e-08,43.14285714285715
L03A B11 Peginterferon alfa-2a,58.349999999999994,40.030000000000015,99.74000000000001,186.84999999999997,0.0,0.0,-1.0
L03A X03 BCG vaccine,0.0,0.0,0.0,56.39,301.69,3.554411182383778e-07,4.350062067742507
L03A X05 Pidotimod,46.01,0.0,0.0,0.0,0.0,0.0,
L03A X13 Glatiramer acetate,156.6,253.01,248.81,53.13000000000001,163.51,1.9264204064820562e-07,2.077545642763033
L03A X18 Cridanimod,251500.21,103420.13,60548.97999999999,35004.530000000006,34234.87,4.03343845521744e-05,-0.02198743991134866
L03A X22** Echinacea,639751.02,904759.6199999999,465862.09,307790.19000000006,256911.18,0.00030268420268202845,-0.1653041963423203
L03A X29** Others,909320.76,950718.79,836926.86,505702.63999999996,487635.91000000003,0.0005745164014173124,-0.03572599502347851
L04A A04 Antithymocyte immunoglobulin (rabbit),0.16,0.36,0.0,22.91,3.7199999999999998,4.382780204338114e-09,-0.8376254910519424
L04A A06 Mycophenolic acid,3717.8,6987.240000000001,11128.5,5454.37,6713.37,7.909469123762731e-06,0.23082409150827687
L04A A13 Leflunomide,34859.37,34189.009999999995,37307.95,35082.549999999996,37812.64,4.4549594103699873e-05,0.07781902968854904
L04A A18 Everolimus,30.599999999999998,81.29,7.7700000000000005,1.25,124.29,1.4643434182720003e-07,98.432
L04A A27 Fingolimod,0.0,79.71999999999998,75.95,44.230000000000004,112.54000000000002,1.3259088284844391e-07,1.5444268595975585
L04A A29 Tofacitinib,0.0,0.0,18.98,95.56,376.36,4.434148273399711e-07,2.9384679782335708
L04A A31 Teriflunomide,0.0,186.54000000000002,182.52999999999997,287.38,483.26000000000005,5.693608498786121e-07,0.681606235646183
L04A A33 Vedolizumab,0.03,0.09,0.09,0.09,3.8200000000000003,4.5005968764977406e-09,41.44444444444445
L04A A36 Ocrelizumab,122.47,97.46000000000001,79.85,94.86,39.21,4.6195917153789633e-08,-0.5866540164452878
L04A A44 Upadacitinib,0.0,0.0,0.15000000000000002,0.55,19.590000000000003,2.3080286076070878e-08,34.618181818181824
L04A B01 Etanercept,12.8,0.0,43.95,35.540000000000006,329.14000000000004,3.877817947461954e-07,8.261114237478896
L04A B02 Infliximab,17.32,3.3,3.6600000000000006,0.8999999999999999,0.0,0.0,-1.0
L04A B04 Adalimumab,166.0,525.2,2057.0099999999998,2049.6,4868.870000000001,5.736340605778418e-06,1.3755220530835288
L04A B06 Golimumab,725.9399999999998,355.13,39.74,7.4399999999999995,49.11,5.7859767697592676e-08,5.600806451612904
L04A C02 Basiliximab,0.0,0.0,0.0,0.08,0.05,5.890833607981335e-11,-0.375
L04A C05 Ustekinumab,0.13,1.5200000000000002,0.28,0.03,0.0,0.0,-1.0
L04A C07 Tocilizumab,330.19,6878.259999999999,14109.23,363.44,296.00000000000006,3.4873734959249516e-07,-0.1855602025093549
L04A C10 Secukinumabum,0.0,0.0,476.6,561.51,2457.29,2.895097303311291e-06,3.376217698705277
L04A D01 Ciclosporin,7042.320000000001,5016.08,6797.0599999999995,3073.38,7420.59,8.742692192610044e-06,1.4144720145247254
L04A D02 Tacrolimus,5075.43,6694.540000000001,3772.6600000000003,2296.42,10931.230000000001,1.2878811412114764e-05,3.7601179226796493
L04A X01 Azathioprine,2822.4900000000007,3256.0200000000004,3191.08,4479.6900000000005,5783.110000000001,6.813467749330589e-06,0.2909620978237333
L04A X02 Thalidomide,33.19,3.9200000000000004,25.77,16.6,32.73,3.856139679784582e-08,0.9716867469879515
L04A X03 Methotrexate (oral formulations only and prefilled syringe/pen),92464.83,116389.4,155498.62,148400.46,165243.74000000002,0.00019468467542010597,0.1134988395588532
L04A X04 Lenalidomide,0.38,2.6,17.580000000000002,32.87,71.78999999999999,8.4580588943396e-08,1.184058411925768
L04A X07 Dimethyl fumarate,0.0,0.0,0.0,0.0,1.46,1.72012341353055e-09,
M01A B01 Indometacin,391749.01,374520.07999999996,379416.64,297613.51,273846.79,0.0003226371747939614,-0.07985766506365932
M01A B05 Diclofenac,13021822.950000001,11789435.12,10939100.49,9618700.15,9169582.2,0.010803296598981486,-0.046692166612554264
M01A B08 Etodolac,96772.40000000001,69897.73999999999,79710.26000000001,55948.399999999994,79386.78000000001,9.353086233068412e-05,0.4189285127009892
M01A B15 Ketorolac,3159408.13,2783279.19,2652564.35,2177624.9000000004,2047685.83,0.0024125153011902312,-0.05967008826910469
M01A B16 Aceclofenac,319969.27999999997,315129.8,386252.17000000004,290323.99,186094.04,0.0002192498050154046,-0.3590125294158433
M01A B19** Amtolmetine guacil,24932.85,22050.48,21471.03,13333.329999999998,14343.71,1.689928178622759e-05,0.07577851894462984
"M01A B55 Diclofenac, combinations",2788418.7199999997,2564649.41,2755397.2800000003,2485806.94,2624223.46,0.003091772750604213,0.0556827313387418
M01A C01 Piroxicam,175285.52000000002,168413.01,249334.3,196311.62,206067.03,0.00024278131716417962,0.049693492417820284
M01A C02 Tenoxicam,213468.71000000002,270164.31,356925.72,263350.12,352718.62,0.0004155613401713595,0.3393524179901646
M01A C05 Lornoxicam,538532.6699999999,489012.65,598498.19,571627.77,695307.5,0.0008191881577762965,0.21636410351442503
M01A C06 Meloxicam,3596966.48,3349058.2600000002,3691391.26,3095948.8699999996,3483239.87,0.004103837298171308,0.12509605819168468
M01A E01 Ibuprofen,11539839.969999999,10705647.92,12565762.01,11960102.15,12909778.47,0.015209871376533974,0.079403696397359
M01A E02 Naproxen,1184846.23,1138182.6700000002,1215123.1400000001,1092801.7399999998,1177620.58,0.0013874333780228947,0.07761594523083426
M01A E03 Ketoprofen,322262.8,289764.38,296494.68,250696.20000000004,263369.68,0.000310293392453458,0.05055313961679486
M01A E09 Flurbiprofen,14.360000000000001,0.0,3598.5699999999997,26591.920000000002,50487.799999999996,5.948304580660801e-05,0.8986143159275446
M01A E14 Dexibuprofen,245554.05999999997,425052.04000000004,456376.27,353362.45999999996,433625.44000000006,0.0005108830630455389,0.22714065325445176
M01A E17 Dexketoprofen,2578127.25,2580945.31,3141905.49,2607197.18,3142190.51,0.0037020242917976025,0.20519864554318046
"M01A E51 Ibuprofen, combinations",140315.33,212277.43,299593.17,401249.53,505836.33,0.0005959595305803875,0.2606527663720877
M01A G01 Mefenamic acid,1976310.0299999998,2401900.73,2260776.94,2311546.3099999996,2442727.7,0.00287794048606139,0.05675049183851333
M01A H01 Celecoxib,94423.75,65552.94,91007.16,91585.83,137896.68,0.00016246527939460954,0.5056551870524075
M01A H02 Rofecoxib,33020.51,16546.01,88.25999999999999,1.01,0.0,0.0,-1.0
M01A H04 Parecoxib,5489.570000000001,5679.349999999999,6828.95,4503.86,5842.85,6.883851429278749e-06,0.29729831744325996
M01A H05 Etoricoxib,231945.55000000002,279381.36,380135.86,340075.58999999997,587896.0,0.0006926395029595591,0.7287215468772694
M01A X01 Nabumetone,83514.72,73401.45000000001,85170.84,75736.60999999999,92909.0,0.00010946229193678759,0.22673829737032092
M01A X05 Glucosamine,298628.0,234114.9,217055.81999999998,117785.28,192657.6,0.000226982772982605,0.635667886513493
M01A X17 Nimesulide,3918118.0399999996,3929013.8200000003,4504302.220000001,4323778.02,5183908.49,0.006107508470718356,0.19893030262455547
M01A X20** Combinations,733.33,7.45,0.0,0.0,0.0,0.0,
M01A X21 Diacerein,112425.54000000001,84131.98999999999,89297.07999999999,73950.05,78940.86000000002,9.300549422618992e-05,0.06748893340842921
M01A X25 Chondroitin sulfate,624503.9700000001,509482.11,483841.58,351187.37,266352.3,0.0003138074160806254,-0.24156640371206972
"M01A X26 Avocado and soyabean oil, unsaponifiables",44952.350000000006,41550.71,59281.50000000001,44744.56,36751.43,4.32993117970747e-05,-0.1786391463006899
"M01A X67** Nimesulide, combinations",181079.59999999998,64480.08999999999,72302.95999999999,80444.01,302995.5,0.00035697921489342174,2.766538987800335
M01B X Other antiinflammatory/antirheumatic agents in combination with other drugs,366843.31000000006,326110.52,357512.95,290875.58,330324.74,0.0003891776159879393,0.13562211031947058
M01C C01 Penicillamine,2321.95,2272.65,2860.1,2038.2800000000002,2116.0800000000004,2.4930950362354295e-06,0.038169436976274174
M02A A01 Phenylbutazone,12019.79,9450.07,9222.05,6425.530000000001,6748.58,7.950952374030137e-06,0.05027600836039969
M02A A07 Piroxicam,4833.07,10.95,0.0,0.0,0.0,0.0,
M02A A10 Ketoprofen,958025.9400000001,843057.79,875415.47,673743.5,742768.61,0.0008751052581483162,0.1024501312443089
M02A A12 Naproxen,7.18,0.0,0.0,0.0,0.0,0.0,
M02A A13 Ibuprofen,1525560.16,1321508.71,1348300.48,910959.74,966330.91,0.0011384989202118374,0.06078333384963863
M02A A15 Diclofenac,3582921.45,3205480.66,3220536.43,2497901.24,2510041.61,0.002957247494723916,0.004860228180998627
M02A A23 Indometacin,242139.92,226524.59000000003,211821.69999999998,169501.47999999998,149812.78999999998,0.00017650444364749002,-0.11615644889944321
M02A A25 Aceclofenac,41333.57,37053.939999999995,33824.85,24544.440000000002,19936.760000000002,2.3488827168451595e-05,-0.18772805572259954
M02A A26 Nimesulide,1373134.45,1116611.24,980321.0399999999,883384.1299999999,972404.34,0.0011456544333237819,0.10077180127743524
M02A A27 Dexketoprofen,0.0,0.0,28304.21,34892.12,49580.15000000001,5.841368278175117e-05,0.4209555051398426
"M02A A65** Diclofenac, combinations",1303379.07,1246748.63,1155187.7000000002,908643.51,899912.83,0.0010602473486435188,-0.009608476706117752
"M02A A75** Rofecoxib, combinations",301.2300000000001,0.0,0.0,0.0,0.0,0.0,
M02A B01 Capsaicin,116850.37999999998,109810.87999999999,93903.59000000001,67851.02,56716.22000000001,6.682116297873264e-05,-0.16410659707105357
M02A C Preparations with salicylic acid derivatives,372249.16000000003,313882.04,261396.79,176596.43,152799.43,0.0001800232035048783,-0.13475357344426497
M02A X03 Dimethyl sulfoxide,1340966.24,1228781.0399999998,1283692.0300000003,877435.57,995627.84,0.0011730155881827728,0.1347019360065378
M02A X10 Various,11411274.350000001,12162587.120000001,12198764.040000001,9354300.62,9277998.75,0.010931029370261764,-0.008156875976046973
"M02A X53 Dimethylsulfoxid, Kombinationen",587797.79,507649.47000000003,483944.99000000005,366762.64999999997,347515.16000000003,0.00040943079676220224,-0.05247941686537583
M03A B01 Suxamethonium,3249.3499999999995,3610.3299999999995,3821.1,2315.8799999999997,2230.8399999999997,2.6283014492058163e-06,-0.036720382748674396
M03A C04 Atracurium,2386.3199999999997,2689.99,4755.34,2506.51,2266.44,2.6702441844946436e-06,-0.09577859254501286
M03A C06 Pipecuronium bromide,16.56,24.920000000000005,16.680000000000003,1.12,2.19,2.5801851202958247e-09,0.9553571428571426
M03A C09 Rocuronium bromide,47.43,268.96000000000004,155.14,76.47,138.55,1.6323499927716283e-07,0.8118216293971494
M03A X01 Botulinum toxin,37.64999999999999,79.63,5095.63,5714.06,43321.590000000004,5.104005566463763e-05,6.581577722320032
M03B A03 Methocarbamol,0.0,6093.379999999999,19164.120000000003,21510.08,16896.53,1.9906929356452972e-05,-0.2144831632425357
M03B X01 Baclofen,64672.27,58593.270000000004,64167.41,52739.380000000005,69430.86000000002,8.180112870380942e-05,0.3164898790998303
M03B X02 Tizanidine,312386.43,316338.77,337099.24,293193.5,347629.88,0.00040956595604850374,0.185667076521137
M03B X03 Pridinol,0.0,0.0,0.0,0.0,2004.74,2.3619179534529005e-06,
M03B X04 Tolperisone,547046.8099999999,328308.2,334186.07999999996,303691.01,499031.25999999995,0.0005879420235682544,0.6432203903566323
M03B X05 Thiocolchicoside,422327.0,586477.73,775467.0599999999,676607.79,928753.97,0.0010942270200044177,0.372662247947219
M03B X08 Cyclobenzaprine,111944.12999999999,94304.59,140788.73,129151.81999999999,77815.90000000001,9.168010379106297e-05,-0.39748506834824304
M04A A01 Allopurinol,398367.77999999997,390138.88999999996,410895.53,386553.29,406795.1,0.00047927244932842564,0.05236486281102404
M04A A03 Febuxostat,47854.67,62585.28,104596.94,149653.93,245723.87000000002,0.00028950368633584735,0.6419473247378136
M04A C01 Colchicine,156.95,9767.14,44959.92999999999,44911.67999999999,71918.12000000001,8.473153566376694e-05,0.6013233083242493
M05B A02 Clodronic acid,171.13,70.97,0.0,0.0,0.0,0.0,
M05B A03 Pamidronic acid,1138.0700000000002,583.86,689.62,282.53,14.81,1.7448649146840715e-08,-0.947580787880933
M05B A04 Alendronic acid,57336.950000000004,47904.29000000001,51311.4,41296.22,52891.130000000005,6.231456923362198e-05,0.2807741241208035
M05B A06 Ibandronic acid,22166.73,25824.46,38208.159999999996,23036.79,28655.370000000003,3.376080332902803e-05,0.24389595946310227
M05B A07 Risedronic acid,12734.68,11762.52,8462.35,8009.539999999999,10064.939999999999,1.1858177362863131e-05,0.2566189818641269
M05B A08 Acidum zoledronicum,29064.87,30050.33,35408.23,36757.02,21339.289999999997,2.5141241340492003e-05,-0.4194499445276032
M05B B03 Alendronic acid and colecalciferol,0.0,0.0,1233.3400000000001,3788.9400000000005,3459.6400000000003,4.07603271670331e-06,-0.08691085105596819
M05B X03 Strontium ranelate,110.66000000000003,39.78,0.0,0.0,0.0,0.0,
M05B X04 Denosumab,1441.0800000000002,1700.5800000000004,1320.71,1564.2199999999998,2567.51,3.024954839365632e-06,0.6413995473782463
M05B X10** Other preparations,118014.51999999999,93368.08,115406.05,65394.93,69135.17000000001,8.145275658590061e-05,0.057194647964299516
M09A B09** Serratiopeptidasum,954108.74,1294097.6199999999,1913053.5099999998,906065.39,983537.2000000001,0.0011587707984919721,0.08550355289478606
"M09A B52 Trypsin, combinations",36839.22,38007.93,35539.6,3911.9500000000003,0.97,1.142821719948379e-09,-0.9997520418205754
M09A X01 Hyaluronic acid,11150.5,7434.64,6629.400000000001,4328.41,6068.38,7.149563370000356e-06,0.4019882589680739
