INN,known_inn,actual_2023,P50_proxy,P10_empirical,P90_empirical,growth_2024,selected_model
PALBOCICLIBUM,True,797.17,643.2340487623665,0.0,1648.2572523504386,-0.19310304105477316,Damped ETS
PALIPERIDONUM,True,8.35,10.619647753031005,0.0,21.146817302763687,0.2718141021594018,Damped ETS
PALONOSETRONUM,True,4093.69,19981.063403135693,0.0,25142.137500626137,3.880941987091278,Damped ETS
PANAX SHIN-SENG NEES/QUINQUEAFOLIUM/REPENS*&,True,104760.74,97138.17964042611,55932.277590224934,125806.75626605362,-0.07276161240913237,Damped ETS
PANCREATINUM*,True,11211805.08,10979450.401135052,7842205.673610017,12892938.764111541,-0.020724109740315688,Damped ETS
PANITUMUMABUM,True,65.86,69.76451020015075,0.0,152.79677206187466,0.05928500152066141,Damped ETS
PANTOPRAZOLUM,True,4421853.76,4297828.224556726,3060521.8947140076,5052494.012284088,-0.028048312353792904,Damped ETS
PAPAVERINUM*,True,383104.64,335153.9288230655,184466.06359017783,439993.4395736906,-0.12516348321162207,Damped ETS
PARACETAMOLUM,True,12015424.03,12201916.286665916,8839805.955802485,14252556.116165437,0.01552107159932814,Damped ETS
PARACETAMOLUM+PHENIRAMINUM+PHENYLEPHRINUM,True,478241.13999999996,494196.4456342713,306088.21376022627,625070.7862280611,0.03336246989180269,Damped ETS
PARACETAMOLUM+PHENYLEPHRINUM,True,219451.91999999998,284872.55491782044,198554.77670960443,344927.24892018316,0.2981091936576379,Damped ETS
PARECOXIBUM,True,5842.85,3249.3087047033014,0.0,10615.616800949483,-0.4438829159223151,Damped ETS
PARICALCITOL,True,1.05,0.6507087306606398,0.0,1.9744845423036719,-0.3802773993708193,Damped ETS
PAROXETINUM,True,228955.40000000002,248518.63003732837,158462.81536606286,311174.02392583276,0.08544559349693581,Damped ETS
PASSIFLORA INCARNATA*,True,172704.59,161894.705558765,93964.21538505916,209156.63566743533,-0.06259176111784281,Damped ETS
PAZOPANIBUM,True,287.3,188.85073353597485,0.0,551.0610103788731,-0.34267061073451155,Damped ETS
PEFLOXACINUM,True,0.0,219.62070472080646,213.3556901741372,220.88144358903793,,Damped ETS
PEGINTERFERONUM ALFA-2A,True,0.0,1.9650462688725092,0.0,3.2257851371039683,,Damped ETS
PEGVISOMANTUM,True,2.06,2.7978132819458654,0.0,5.394935350502671,0.3581617873523619,Damped ETS
PELARGONIUM SIDOIDES*&,True,388506.65,282678.47115364124,129865.81475438527,388996.2831993642,-0.2723973420953252,Damped ETS
PEMBROLIZUMABUM,True,4019.4,8366.04315696868,0.0,13433.456963938206,1.0814159220203714,Damped ETS
PEMETREXEDUM,True,137.29000000000002,11.424760236407044,0.0,184.5115994559041,-0.9167837407210501,Damped ETS
PENCICLOVIRUM,True,154639.04999999996,119405.52038768838,58580.811174712595,161723.67749730064,-0.22784367604632594,Damped ETS
PENICILLAMINUM,True,2116.0800000000004,1882.9494337573003,0.0,4550.773738044527,-0.11017096056987452,Damped ETS
PENTANEDIOIC ACID IMIDAZOLYL ETHANAMIDE,True,0.0,80.4744784519748,74.20946390530555,81.73521732020626,,Damped ETS
PENTOXIFYLLINUM,True,845465.1900000001,736738.3286767902,500163.46934705134,881031.5794801395,-0.12860004481463017,Damped ETS
PERINDOPRILUM,True,579718.15,577504.9436816978,349482.4105683976,736149.2431066735,-0.0038177281810172214,Damped ETS
PERMETHRINUM,True,100574.96,118812.17744798094,79252.68263663366,146335.2834071353,0.18132960180129265,Damped ETS
PERTUZUMABUM,True,86.44,0.05395186797285234,0.0,109.03221963790017,-0.9993758460438125,Damped ETS
PHENAZEPAMUM*,True,28730.059999999998,21037.63149259349,9737.138213752554,28899.831841396637,-0.26774843169163265,Damped ETS
PHENIBUTUM*,True,3061268.7600000002,2685149.4271587087,1828556.8260280527,3207607.8632808845,-0.12286387191998505,Damped ETS
PHENINDIONUM,True,14557.090000000002,15377.718325645292,9651.928066088485,19361.377185931655,0.0563731024294889,Damped ETS
PHENOBARBITALUM,True,6616.99,6285.909844722448,0.0,14628.20632842133,-0.050034858036290264,Damped ETS
PHENOLUM PURUM*,True,703491.41,746368.0781800789,549519.7829114946,866431.0490294546,0.06094838909273803,Damped ETS
PHENYLACETYLPROLILGLYCINI AETHYLICUM AETHER*,True,0.0,0.5570809552872666,0.0,1.8178198235187257,,Damped ETS
PHENYLBUTAZONUM,True,6748.58,6837.36559447129,0.0,15345.56270584075,0.013156189075522517,Damped ETS
PHENYLEPHRINUM,True,680382.5199999999,663874.6399045463,473492.58649391064,779993.6791763759,-0.024262645806146788,Damped ETS
PHENYLEPHRINUM+TROPICAMIDUM,True,13504.96,13920.350753291194,0.0,30946.57873920232,0.03075838457064628,Damped ETS
PHENYTOINUM,True,16484.65,15171.81577079634,8687.851709146442,19682.96614708855,-0.07963980000810822,Damped ETS
PHLOROGLUCINOLUM,True,8271.71,7936.074453164804,0.0,18364.540756903647,-0.040576319386825044,Damped ETS
PHLOROGLUCINOLUM+SIMETICONUM,True,0.0,0.0,0.0,0.27365763763817924,,Damped ETS
PHOSPHOLIPIDES*,True,711648.73,587616.8993471754,388486.05376861605,709072.0578756714,-0.1742879955014106,Damped ETS
PHTHALYLSULFATHIAZOLUM,True,719213.34,663297.8410835802,462050.2950567927,786044.031083117,-0.07774535844457475,Damped ETS
PHYTOMENADIONUM,True,12848.6,13550.512711685345,8496.728697920124,17066.630234643257,0.054629509182739344,Damped ETS
PIDOTIMODUM,True,0.0,5.984335992706787,0.0,7.245074860938246,,Damped ETS
PILOCARPINUM*,True,53773.200000000004,48985.51472021079,27834.717082413674,63700.96160045613,-0.08903478460997694,Damped ETS
PILOCARPINUM*+TIMOLOLUM,True,36384.530000000006,34613.622429439376,20302.370148073223,44570.52695581484,-0.04867199248033793,Damped ETS
PIMECROLIMUSUM,True,92292.59,98366.84972619187,62065.08798320135,123623.42187710092,0.06581524829015928,Damped ETS
PINAVERII BROMIDUM,True,222.42000000000002,430.67918465456444,0.0,711.0927237266055,0.9363329945803633,Damped ETS
PINUS SILVESTRIS*&,True,107789.58,103408.37993346213,61011.13383237193,132905.82175827367,-0.0406458589646409,Damped ETS
PIOGLITAZONUM,True,42813.229999999996,45559.3667856993,28719.491830322557,57275.53416715932,0.06414224728429274,Damped ETS
PIPECURONII BROMIDUM,True,2.19,4.003378583247713,0.0,6.764396704674608,0.8280267503414214,Damped ETS
PIPERACILLINUM+TASOBACTAMUM,True,5069.419999999999,859.5136401281193,0.0,2246.7991415238575,-0.8304512863151762,Damped ETS
PIPERAZINUM*,True,0.0,780.6092558445523,780.215922406375,780.8829134821905,,Damped ETS
PIRACETAMUM,True,789628.56,697844.3845851999,476893.51905666845,832608.1491933768,-0.11623715258576783,Damped ETS
PIRENZEPINUM,True,0.0,56.305262764284805,50.040248217615556,57.56600163251626,,Damped ETS
PIRIBEDILUM,True,14332.930000000002,13939.83304529322,8302.212409238244,17862.14880952661,-0.02742614069187399,Damped ETS
PIROXICAMUM,True,206067.02999999997,176703.34870345725,95650.29529856658,233095.16532837306,-0.1424957757509424,Damped ETS
PITAVASTATINUM,True,10389.15,12382.905558290739,0.0,25480.9107711776,0.19190747638553085,Damped ETS
PIX BETULA+XEROFORMIUM*,True,683544.0499999999,661037.8986050725,469771.1978738101,777696.5076269143,-0.03292567815479841,Damped ETS
PLANTAGO (SEMENI PSYLLIUM),True,340460.08,311911.8362174525,177997.5023889242,405081.337420358,-0.08385195639543863,Damped ETS
PLANTAGO (SEMENI PSYLLIUM)+SAMBUCUS NIGRA*&+TILIA CORDATA/PLATYPHYLLUS SCOP.*&+VIOLA TRICOLOR/ARVENSIS MURR.*&,True,0.0,4.013800579334292,0.0,5.274539447565751,,Damped ETS
PLANTAGO MAJOR/PSYLLUM/LANCEOLATA*&+THYMUS SERPYLLUM*&,True,68939.24,44434.1278762632,17318.01958173119,63299.87743523467,-0.35545956299687675,Damped ETS
PLATYPHYLLINI HYDROTARTRAS*,True,134492.6,108592.41593673798,55691.97916932982,145397.34313255455,-0.19257701957774653,Damped ETS
POLATUZUMABUM VEDOTINUM,True,0.0,0.0024491780862250997,0.0,1.263188046317684,,Damped ETS
POLIDOCANOLUM,True,4001.9800000000005,4524.539395733331,0.0,9569.991131618266,0.13057521420230245,Damped ETS
POLYGONUM AVICULARE*&,True,43903.600000000006,37817.15517640855,20548.401240046394,49831.710636220116,-0.13863202160167853,Damped ETS
POLYGONUM HYDROPIPER*&,True,175409.68999999994,166070.33415816704,97075.83770084773,214072.53554241237,-0.05324310100447083,Damped ETS
POLYMYXINUM B,True,2052.42,1116.8633121984976,0.0,3704.4289801341088,-0.4558310130487436,Damped ETS
PORACTANT ALFA*,True,1.46,0.5429125788320619,0.0,2.3835913264499924,-0.6281420692931083,Damped ETS
POSACONAZOLUM,True,0.05,0.0292201303664252,0.0,1.2899589985978843,-0.4155973926714961,Damped ETS
POTENTILLA ALBA/ERECTA*,True,60002.54,44268.00910403038,20667.003746457707,60688.16245272074,-0.2622310804837532,Damped ETS
POVIDONUM,True,1214701.78,1240451.1203011991,900557.8803073877,1447760.9784312719,0.02119807571303567,Damped ETS
PRAMIPEXOLUM,True,207105.86000000004,184342.19139641462,102880.53141594217,241018.2917850381,-0.10991320382525838,Damped ETS
PRAMIRACETAMUM,True,53147.11,45518.80764858073,24614.27214309206,60062.920218477186,-0.14353183741165354,Damped ETS
PRASUGREL,True,12858.350000000002,9377.870559223084,0.0,25588.89218554707,-0.2706785427972421,Damped ETS
PREDNICARBATUM,True,17749.95,17760.71675034495,0.0,40138.76862450993,0.000606579192896195,Damped ETS
PREDNISOLONUM,True,512385.48,453440.5804420336,251902.23792149287,593658.7804589381,-0.11504014430300868,Damped ETS
PREDNISOLONUM+UREA PURA*,True,23204.830000000005,1667.8341132406572,0.0,8018.013072836209,-0.928125562081659,Damped ETS
PREDNISONUM,True,121118.21,127113.81348213818,79473.97151695451,160258.73670570308,0.049502081331437964,Damped ETS
PREGABALINUM,True,2647149.24,3396775.1525006313,2656059.90309122,3848556.9333699485,0.2831823386355923,Damped ETS
PRENOXDIAZINUM,True,41209.06,5153.5483662228735,0.0,16430.72237511286,-0.8749413753620472,Damped ETS
PRIDINOLUM,True,2004.74,23172.214369627236,10612.489107337527,25699.66800832557,10.558713034920855,Damped ETS
PRIFINII BROMIDUM,True,0.85,0.0,0.0,0.27365763763817924,-1.0,Damped ETS
PRIMULA*&+THYMUS SERPYLLUM*&,True,56352.270000000004,42194.71120140971,20029.479093212587,57615.94028515855,-0.2512331588166776,Damped ETS
PROCAINAMIDUM,True,0.0,2.039294367437833,0.0,3.300033235669292,,Damped ETS
PROCAINUM,True,542530.76,453209.37377944286,301400.4764444073,545801.6270704527,-0.16463838146348997,Damped ETS
PROCHLORPERAZINUM,True,44958.009999999995,42434.30162070837,24750.81297379766,54737.404430222006,-0.056134788423500614,Damped ETS
PROGESTERONUM,True,619686.72,571611.007507424,327867.49933699257,741193.0113783758,-0.07758067252526568,Damped ETS
PROMESTRIENUM,True,5841.889999999999,10854.510155201435,0.0,18219.607942134113,0.8580476789534612,Damped ETS
PROMESTRIENUM+CHLORQUINALDOLUM,True,1.0,203.55914497569324,197.294130429024,204.8198838439247,202.55914497569324,Damped ETS
PROPAFENONUM,True,124594.79000000001,132070.72767008678,83063.43054040456,166167.0435635118,0.06000200867216665,Damped ETS
PROPOFOLUM,True,7868.87,2959.9129343314144,0.0,12880.503192391896,-0.6238452364403766,Damped ETS
PROPOLIS*,True,985952.1100000001,984671.5943985126,708786.2185273792,1152941.366792479,-0.0012987604453602586,Damped ETS
PROPRANOLOLUM,True,1019256.23,859649.0358681297,574444.6275905874,1033602.732090994,-0.15659182591591347,Damped ETS
PROSTATILENUM*,True,192881.21000000002,165058.37816586706,89191.74867676376,217841.79443926062,-0.14424853428767348,Damped ETS
PROSTATILENUM*+TOCOPHEROLI ACETAS*+ZINCI SULFAS*,True,33210.590000000004,25668.312598976496,12605.477050378893,34756.644202946634,-0.2271045892597363,Damped ETS
PROTAMINE SULPHATE,True,1386.01,1654.9011871350147,0.0,3402.2978658924994,0.19400378578438437,Damped ETS
PROXYMETACAINUM,True,0.0,13.469580693597209,7.20456614692796,14.730319561828669,,Damped ETS
PYRANTELUM,True,271638.68,239607.97534295142,132763.39939660032,313943.97480290476,-0.11791658189860355,Damped ETS
PYRAZINAMIDUM,True,852.19,308.4435135201575,0.0,1382.8325696383247,-0.6380578116145958,Damped ETS
PYRIDOSTIGMINI BROMIDUM,True,27738.469999999998,27632.7650591134,16722.297284234723,35223.60923101091,-0.003810770416919018,Damped ETS
PYRIDOXINUM,True,264968.80000000005,232606.5345522744,128385.44543855348,305117.2704080976,-0.12213613620820885,Damped ETS
PYRITHIONUM ZINCUM,True,34341.25,33398.3500950264,19890.78816121922,42796.09544356852,-0.027456772976336086,Damped ETS
PYRITINOLUM,True,0.0,22.55776432180962,16.292749775140372,23.81850319004108,,Damped ETS
QUERCETIN*,True,311428.89,103963.50582346434,0.0,189188.40015314473,-0.6661725704912466,Damped ETS
QUERCUS ROBUR/PETRAE*&,True,218055.89,131011.58975330046,45242.916824783126,190684.24948379112,-0.3991834398359959,Damped ETS
QUETIAPINUM,True,612972.54,711299.2164528299,470196.6197863399,879043.8336863043,0.16040959429084678,Damped ETS
QUIFENADINUM,True,65463.95,59552.90554425607,33803.745014087355,77467.61545171996,-0.0902946500439391,Damped ETS
QUINAGOLIDUM,True,0.0,0.8833224834359036,0.0,2.1440613516673626,,Damped ETS
QUINAPRILUM,True,20.57,22.654188508282985,0.0,48.5875870278041,0.10132175538565802,Damped ETS
RABEPRAZOLUM,True,468098.18,443575.29258067475,259456.6260367248,571673.9347022059,-0.052388341734901034,Damped ETS
RACECADOTRILUM,True,22634.6,16336.038546586387,7433.09350681783,22530.16971147152,-0.278271383342918,Damped ETS
RAMIPRILUM,True,1424697.7399999998,1477290.6685627615,1078637.1563727483,1720439.9676093431,0.036915148445986645,Damped ETS
RANITIDINUM,True,6276118.119999999,5536768.352655713,3780608.8100306354,6607896.409342004,-0.11780367309981188,Damped ETS
RANOLAZINE,True,27230.54,29615.565795257648,18904.88387363238,37067.411043269596,0.08758643035568325,Damped ETS
RASAGILINUM,True,17064.71,15866.693037874418,0.0,37380.836209972476,-0.07020435519417445,Damped ETS
RAUVOLFIA*,True,388966.31,311615.225996311,158621.76994886243,418058.8275117507,-0.19886319718458134,Damped ETS
REBAMIPIDUM,True,304009.47000000003,353887.5471867407,234310.45711317327,437082.0605665756,0.16406751140594622,Damped ETS
REGORAFENIBUM,True,8.96,28.624979646242938,0.0,39.921199905596815,2.194752192661042,Damped ETS
REMDESIVIRUM,True,8.83,97.71362144020591,42.39354299311645,108.8459456466897,10.066095293341553,Damped ETS
REMIFENTANILUM,True,37.16,95.53732187441271,0.0,142.38637821789374,1.5709720633587922,Damped ETS
REPAGLINIDUM,True,8686.6,8802.802857016064,0.0,19754.33710979546,0.013377254278551298,Damped ETS
RETINOLUM,True,389299.45,349147.34989089053,196022.85874184757,455682.117711733,-0.10313937024341924,Damped ETS
RETINOLUM+TOCOPHEROLI ACETAS*,True,750407.2299999999,593419.1373473594,383443.03546045744,721489.1039453179,-0.20920386475039754,Damped ETS
RHODIOLA ROSEA*&,True,31002.019999999997,24516.245189061636,12322.114072019338,33000.18474427322,-0.20920491022644205,Damped ETS
RIBAVIRINUM,True,2208.04,2032.9905866464644,0.0,4816.752437256256,-0.07927818941393072,Damped ETS
RIBOCIKLIBUM,True,3.14,2.2151628670891386,0.0,6.17388291333592,-0.2945341187614209,Damped ETS
RIBOFLAVINUM,True,0.0,0.24425489447356732,0.0,1.5049937627050265,,Damped ETS
RICINUS COMMUNIS*&,True,697608.69,768921.2529411253,573719.0380469161,887980.2359239326,0.10222430420286965,Damped ETS
RIFAMPICINUM,True,82225.02,82093.66183154963,49751.812010750036,104595.16655950167,-0.0015975449863115943,Damped ETS
RIFAMYCINUM,True,41036.61,44213.13509473163,28072.064192289494,55443.11684401092,0.07740710294372821,Damped ETS
RIFAXIMINUM,True,127530.41999999998,106191.32583072993,56029.34725993121,141090.99929493474,-0.16732552256371502,Damped ETS
RILUZOLUM,True,1964.0100000000002,1690.7571047169781,0.0,4166.8608493122465,-0.13913009367723284,Damped ETS
RIMANTADINUM,True,743243.3500000001,732826.4383425601,524854.9061568128,859673.764971669,-0.014015479125968677,Damped ETS
RISDIPLAMUM,True,0.01,0.0027140822437213023,0.0,1.2634529504751804,-0.7285917756278697,Damped ETS
RISPERIDONUM,True,236093.09999999998,266886.6879801047,174023.3772271609,331495.3679887791,0.13042985152935316,Damped ETS
RITUXIMABUM,True,641.59,542.3177286204344,0.0,1351.1951790890562,-0.15472852036279494,Damped ETS
RIVAROXABANUM,True,982008.67,963198.6861432722,688416.7486801415,1130795.442328318,-0.01915460059708829,Damped ETS
RIVASTIGMINUM,True,16770.21,18336.924595347344,0.0,39479.78017075124,0.09342247922639868,Damped ETS
RIZATRIPTANUM,True,103524.69000000002,103451.98454455807,62732.262290615974,131782.3066471829,-0.0007023006341959626,Damped ETS
ROCURONII BROMIDUM,True,138.55,71.20133156331384,0.0,245.8767017567825,-0.48609648817528806,Damped ETS
ROFECOXIBUM,True,0.0,0.0,0.0,1.260738868231459,,Damped ETS
ROPINIROLUM,True,0.0,4.825206751354804,0.0,6.085945619586263,,Damped ETS
ROPIVACAINUM,True,4184.71,5746.924301695853,0.0,11022.750850972723,0.37331482986774533,Damped ETS
ROSA L.*&,True,258194.96000000002,103621.67947711641,2064.9681402586284,174278.70228080061,-0.5986688528811082,Damped ETS
ROSUVASTATINUM,True,3494538.6999999997,3641277.9678613096,2663449.417196996,4237681.409475636,0.04199102670155286,Damped ETS
ROSUVASTATINUM+VALSARTANUM,True,77830.59,81334.30594940478,50720.93238933478,102633.24134479047,0.04501720916422158,Damped ETS
RUPATADINUM,True,51063.11,60772.71520289701,40687.88658256989,74746.5252559555,0.19014911553364078,Damped ETS
RUTOSIDUM,True,0.0,2.223813218341434,0.0,3.484552086572893,,Damped ETS
RUXOLITINIB,True,0.0,0.02745191677541968,0.0,1.2881907850068788,,Damped ETS
SABALIS SERRULATAE*&,True,151111.76,131871.94594628306,72434.63783645577,173224.83320723055,-0.12732175215030883,Damped ETS
SACUBITRILUM+VALSARTANUM,True,222093.91999999998,254169.80289363384,166812.83774175332,314947.5003746366,0.1444248581574581,Damped ETS
SALBUTAMOLUM,True,1917613.5599999998,1836511.669926564,1299932.3245299784,2163785.5750260553,-0.04229313547065028,Damped ETS
SALMETEROLUM,True,0.0,0.3335719827512151,0.0,1.5943108509826742,,Damped ETS
SALVIA OFFICINALIS*&,True,168382.15000000002,151845.2283386128,85614.89835142215,197924.28972805035,-0.09821065749182578,Damped ETS
SAMBUCUS NIGRA*&,True,26205.7,20644.65442396026,10337.076343116643,27816.044378615094,-0.21220748066412043,Damped ETS
SAMBUCUS+HYPERICUM+TILIA+ARCTOSTAPHYLOS+EQUISETUM*&,True,0.0,0.24425489447356732,0.0,1.5049937627050265,,Damped ETS
SANGUIRITRINUM*,True,265.75,0.0,0.0,72.72451720234614,-1.0,Damped ETS
SAXAGLIPTINUM,True,9006.680000000002,8262.216443924612,0.0,19617.287993647533,-0.0826568231662933,Damped ETS
SCOPOLAMINUM*,True,70406.95999999999,2932.884955451791,0.0,22200.28730233757,-0.9583438206187032,Damped ETS
SCUTELLARIA BAICALENSIS*&,True,0.0,105.85505797998425,99.590043433315,107.11579684821571,,Damped ETS
SECNIDAZOLUM,True,136289.6,109941.55543677535,56334.29848096253,147238.24540742775,-0.19332395548321113,Damped ETS
SECUKINUMAB,True,2457.2899999999995,2382.015168887383,0.0,5480.016182403864,-0.03063327125110038,Damped ETS
SELEGILINUM,True,448.56,726.3825232356692,0.0,1291.8995499695725,0.6193653541012778,Damped ETS
SELENIUM*,True,76678.84000000001,57065.19366652768,26904.84189387842,78048.94387776361,-0.25578955463426845,Damped ETS
SEQUIFENADINUM,True,8275.210000000001,7201.32049232849,0.0,17634.199382106144,-0.12977187378586286,Damped ETS
SERENOA REPENS*&,True,5654.7699999999995,6492.728474740828,0.0,13621.916804650034,0.1481861286561308,Damped ETS
