SKU,INN,ATC4,ATC5,allocated_direct_2024
174096,DROSPIRENON+ETHINYLESTRADIOLUM,"G03A A Progestogens and estrogens, fixed combinations",G03A A12 Drospirenone and ethinylestradiol,5860.744825834168
51958,INSULINUM HUMANUM,"A10A B Insulins and analogues for injection, fast-acting",A10A B01 Insulin (human),0.0
173754,MAGALDRATUM,"A02A D Combinations and complexes of aluminium, calcium and magnesium compounds",A02A D02 Magaldrate,0.0
24173,OLEUM JECORIS*,C10A X Other ilipid modifying agents,"C10A X06 Omega-3-triglycerides, incl. other esters and acids",0.0
105127,TORASEMIDUM,"C03C A Sulfonamides, plain",C03C A04 Torasemide,7246.603571186244
99543,PANCREATINUM*,A09A A Enzyme preparations,"A09A A02 Multienzymes (lipaze, proteaze etc.)",0.0
97875,METHOTREXATUM,L04A X Other immunosuppressants,L04A X03 Methotrexate (oral formulations only and prefilled syringe/pen),6740.09253583065
167160,VALSARTANUM,"C09C A Angiotensin II receptor blockers (ARBs), plain",C09C A03 Valsartan,0.0
92272,KALII CHLORIDUM*,A12B A Potassium,A12B A01 Potassium chloride,21041.372838497206
65592,KALII CHLORIDUM*+NATRII LACTAS*+NATRII CHLORIDUM*,B05B B Solutions affecting the electrolyte balance,B05B B01 Electrolytes,241.96356589024234
18167,CYTOCHROMUM C*,C01E B Other cardiac preparations,C01E B25** Cytochrome C,1054.3127629838066
93406,METRONIDAZOLUM,J01X D Imidazole derivatives,J01X D01 Metronidazole,0.0
135249,BETAMETHASONUM,"D07A C Corticosteroids, potent (group III)",D07A C01 Betamethasone,177.7002423138878
395334,AMLODIPINUM+HYDROCHLOROTHIAZIDUM+VALSARTANUM,"C09D X Angiotensin II receptor blockers (ARBs), other combinations","C09D X01 Valsartan, amlodipine and hydrochlorothiazide",54941.717135294624
29018,ZUCLOPENTHIXOL,N05A F Thioxanthene derivatives,N05A F05 Zuclopenthixol,8210.74557011992
338560,DORZOLAMIDUM,S01E C Carbonic anhydrase inhibitors,S01E C03 Dorzolamide,7513.233098966542
98253,HYDROCHLOROTHIAZIDUM+RAMIPRILUM,"C09B A ACE inhibitors, and diuretics",C09B A05 Ramipril and diuretics,0.7467752698021806
124139,XIPAMIDUM,"C03B A Sulfonamides, plain",C03B A10 Xipamide,9958.123631895334
33374,UNKNOWN_SKU_33374,B05B A Solutions for parenteral nutritions,B05B A10 Combinations,39.80113866329168
81876,HYDROCHLOROTHIAZIDUM+LISINOPRILUM,"C09B A ACE inhibitors, and diuretics",C09B A03 Lisinopril and diuretics,45.604811157743406
12124,HYDROCORTISONUM+OXYTETRACYCLINUM,"D07C A Corticosteroids, weak, combinations with antibiotics",D07C A01 Hydrocortisone and antibiotics,0.0
446654,CEFTRIAXONUM,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,0.0
108296,PHENYLEPHRINUM,S01F B Sympathomimetics excl. antiglaucoma preparations,S01F B01 Phenylephrine,0.0
97338,VITAMIN C+CHLORPHENAMINUM+PARACETAMOLUM,N02B E Anilides,"N02B E51 Paracetamol, combinations excl. psycholeptics",0.0
91303,DONEPEZILUM,N06D A Cholinesterase inhibitors,N06D A02 Donepezil,0.0
24281,OFLOXACINUM,J01M A Fluoroquinolones,J01M A01 Ofloxacin,0.0
141619,SILODOSIN,G04C A Alpha-adrenoreceptor antagonists,G04C A04 Silodosin,23874.976078724532
20768,CYCLOPHOSPHAMIDUM,L01A A Nitrogen mustard analogues,L01A A01 Cyclophosphamide,1238.5043847740974
427271,ROSUVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,20386.689896249347
449171,PELARGONIUM SIDOIDES*&,R05X OTHER COLD PREPARATIONS,R05X OTHER COLD PREPARATIONS,15314.238770328378
233114,DIENOGESTUM+ETHINYLESTRADIOLUM,"G03A A Progestogens and estrogens, fixed combinations",G03A A16 Dienogest and ethinylestradiol,2684.7877337307705
244772,RACECADOTRILUM,A07X A Other antidiarrheals,A07X A04 Racecadotril,6291.106267387119
165311,ISOSORBIDI DINITRATE,C01D A Organic nitrates,C01D A08 Isosorbide dinitrate,1677.9805635283901
74041,ACICLOVIRUM,J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,J05A B01 Aciclovir,2661.624250393251
39940,TELMISARTANUM,"C09C A Angiotensin II receptor blockers (ARBs), plain",C09C A07 Telmisartanum,5406.736018232049
63223,ACIDUM THIOCTICUM*,A16A X Various alimentary tract and metabolism products,A16A X01 Tioctic acid,441.1131721745758
90300,CINNARIZINUM+PIRACETAMUM,N06B X Other psychostimulants and nootropics,"N06B X53** Piracetam, combinations",0.0
144159,ROSUVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,6069.243453587467
187751,NIFUROXAZIDUM,A07A X Other intestinal antiinfectives,A07A X03 Nifuroxazide,1290.9757464246704
136695,OLMESARTANUM MEDOXOMILUM,"C09C A Angiotensin II receptor blockers (ARBs), plain",C09C A08 Olmesartan medoxomil,0.0
391353,GLUTATHIONUM*,V03A B Antidotes,V03A B32 Glutathione,10378.039753336683
174601,CEFTRIAXONUM,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,0.0
188031,SILDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,4040.9733655051273
111832,UNKNOWN_SKU_111832,R01A X Other nasal preparations,R01A X30 Combinations,78.9252071460391
91302,DONEPEZILUM,N06D A Cholinesterase inhibitors,N06D A02 Donepezil,0.0
292990,HYDROCHLOROTHIAZIDUM+IRBESARTANUM,C09D A Angiotensin II receptor blockers (ARBs) and diuretics,C09D A04 Irbesartan and diuretics,36904.17419443918
410608,SIMETICONUM,A03A X Other drugs for functional gastrointestinal disorders,A03A X13 Silicones,4697.164770033916
66474,UNKNOWN_SKU_66474,G04B X Other urologicals,"G04B X50** Other preparations, incl. combinations",0.0
476311,ALFA-BROMISOVALERIC ACID ETHYL ETHER*+MENTHA PIPERITA+PHENOBARBITALUM,"N05C B Barbiturates, combinations",N05C B02 Barbiturates in combination with other drugs,12283.598587881017
135564,VERAPAMILUM,C08D A Phenylalkylamine derivatives,C08D A01 Verapamil,0.0
294440,CHONDROITINI SULFAS*+GLUCOSAMINUM,M09A X Other drugs for disorders of the musculo-skeletal system,M09A X15** Other drugs,0.0
124921,SALVIA OFFICINALIS*&,A01A D Other agents for local oral treatment,A01A D11 Various,0.0
141447,CELECOXIBUM,M01A H Coxibs,M01A H01 Celecoxib,33767.44977480298
443265,VITAMIN C+AMBROXOLUM,R05C B Mucolytics,"R05C B56** Ambroxol, combinations",0.0
44980,UNKNOWN_SKU_44980,G04C X Other preparations used in benign prostatic hypertrophy,G04C X10** Other drugs,2969.1810091605034
175328,INULA HELENIUM*&,R05C A Expectorants,R05C A24** Elecampane root,2196.674712680929
117876,ARCTOSTAPHYLOS UVA-URSI*&,C03B X Other low-ceiling diuretics,"C03B X10** Other diuretics, incl. plant diuretics",1072.680281157295
283837,MELOXICAMUM,M01A C Oxicams,M01A C06 Meloxicam,485.0419509318917
5974,GOSERELINUM,L02A E Gonadotropin releasing hormone analogues,L02A E03 Goserelin,9412.56307841172
295261,AMLODIPINUM+OLMESARTANUM MEDOXOMILUM,C09D B Angiotensin II receptor blockers (ARBs) and calcium channel blockers,C09D B02 Olmesartan medoxomil and amlodipine,29907.089094504605
86306,INTERFERONUM ALFA,L03A B Interferons,L03A B05 Interferon alfa-2b,0.0
107143,FONTURACETAMUM,N06B X Other psychostimulants and nootropics,N06B X20** Others,0.0
128672,SYMPHYTUM OFFICINALE*+TOCOPHEROLI ACETAS*,D03A X Other cicatrizants,D03A X19** Comfrey preparations,0.0
56464,STROPHANTINUM*,C01A C Strophantus glycosides,C01A C01 G-strophanthin,4070.0366541313865
378927,DULOXETINUM,N06A X Other antidepressants,N06A X21 Duloxetine,16380.140914690315
107787,TERBINAFINUM,D01A E Other antifungals for topical use,D01A E15 Terbinafine,15.350024102968836
141426,NICERGOLINUM,C04A E Ergot alkaloids,C04A E02 Nicergoline,5697.423695898595
171419,FEBUXOSTATUM,M04A A Preparations inhibiting uric acid production,M04A A03 Febuxostat,30889.453965486766
94620,TERBINAFINUM,D01B A Antifungals for systemic use,D01B A02 Terbinafine,1148.6382317495481
88022,TERBINAFINUM,D01B A Antifungals for systemic use,D01B A02 Terbinafine,8948.136043170814
378921,FERRI SACCHARAS*,"B03A C Iron, parenteral preparations","B03A C Iron, parenteral preparations",7625.153890045519
399190,CINEOLUM,R05C A Expectorants,R05C A13 Cineole,12132.626740844746
161446,GLIMEPIRIDUM,A10B B Sulfonylureas,A10B B12 Glimepiride,16628.743834401143
31479,FLADEXANUM*,D11A X Other dermatologicals,D11A X20** Various,4353.090352338651
49222,METFORMINUM,A10B A Biguanides,A10B A02 Metformin,0.0
346379,ROSUVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,0.0
22604,PIRENZEPINUM,A02B X Other drugs for treatment of peptic ulcer and gastro-oesophageal rephlux disease,A02B X03 Pirenzepine,27.325635899500384
110799,KETOPROFENUM,M01A E Propionic acid derivatives,M01A E03 Ketoprofen,0.0
12269,METHOTREXATUM,L04A X Other immunosuppressants,L04A X03 Methotrexate (oral formulations only and prefilled syringe/pen),11570.219354988409
326744,CALCII GLUCONAS*,A12A A Calcium,A12A A03 Calcium gluconate,5912.428622730899
7551,VALERIANA*&+ATROPA BELLADONNA*&+CONVALLARIA MAJALIS/TRANSCAUCASICA UTKIN EX GROSSH./KEISKEI MIG.*&+MENTHOLUM*,C01E X Other cardiac combination products,C01E X Other cardiac combination products,206.98108299136922
28206,NITROGLICERINUM*,C01D A Organic nitrates,C01D A02 Glyceryl trinitrate,370.3906922417674
296703,GLYCEROLUM,A06A X Other drugs for constipation,A06A X01 Glycerol,0.0
63137,CLOTRIMAZOLUM,D01A C Imidazole and triazole derivatives,D01A C01 Clotrimazole,7816.346898092373
189622,TRAMADOLUM,N02A X Other opioids,N02A X02 Tramadol,1366.5806649133872
362314,FLUOROURACILUM,L01B C Pyrimidine analogues,L01B C02 Fluorouracil,0.0
175330,GENTAMICINUM,J01G B Other aminoglycosides,J01G B03 Gentamicin,2648.7802857486104
78982,MESALAZINUM,A07E C Aminosalicylic acid and similar agents,A07E C02 Mesalazine,5090.350042307376
27672,UNKNOWN_SKU_27672,A12C X Other mineral products,A12C X Other mineral products,5014.6565182406475
378122,BIOTINUM,A11H A Other plain vitamin preparations,A11H A05 Biotin,29136.713368926667
64423,INSULINUM HUMANUM,"A10A B Insulins and analogues for injection, fast-acting",A10A B01 Insulin (human),3485.041905258645
106120,ORIGANUM VULGARE*&,R05C A Expectorants,R05C A25** Marjoram herb,3392.21362755293
163568,METHOTREXATUM,L04A X Other immunosuppressants,L04A X03 Methotrexate (oral formulations only and prefilled syringe/pen),14218.729283236848
5839,ETHINYLESTRADIOLUM+LEVONORGESTRELUM,"G03A B Progestogens and estrogens, seguential preparations",G03A B03 Levonorgestrel and ethinylestradiol,2140.6354140564135
18730,SERENOA REPENS*&,G04C X Other preparations used in benign prostatic hypertrophy,G04C X02 Sabalis serrulatae fructus,6492.728474740828
97138,LOPERAMIDUM,A07D A Antipropulsives,A07D A03 Loperamide,3501.50436426721
4280,HALOPERIDOLUM,N05A D Butyrophenone derivatives,N05A D01 Haloperidol,7347.50334810181
40422,FENTICONAZOLUM,G01A F Imidazole derivatives,G01A F12 Fenticonazole,32064.412637066656
76513,DICLOFENACUM,M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,11.899073583732235
5338,TILIQUINOLUM+TILBROQUINOLUM,P01A A Hydroxyquinoline derivatives,P01A A30 Tilbroquinol and tiliquinol,327.12600896016573
82127,MEDROXYPROGESTERONUM,G03A C Progestogens,G03A C06 Medroxyprogesterone,4438.609415220089
294163,INSULINUM HUMANUM,"A10A C Insulins and analogues for injection, intermediate-acting",A10A C01 Insulin (human),6118.234052875151
165686,NATRII CHLORIDUM*,B05X A Electrolyte solutions,B05X A03 Sodium chloride,0.0
200600,UNKNOWN_SKU_200600,C01E B Other cardiac preparations,C01E B29** Others,0.0
94648,MOXONIDINUM,C02A C Imidazoline receptor agonists,C02A C05 Moxonidine,22302.723461607602
10551,ATROPA BELLADONNA*&+PHENOLUM PURUM*,C05A X Other agents for treatment of hemorrhoids and anal fissures for topical use,"C05A X03 Other preparations, combinations",0.0
91616,RISPERIDONUM,N05A X Other antipsychotics,N05A X08 Risperidone,3410.913816810608
94844,HYDROCHLOROTHIAZIDUM+TRIAMTERENUM,C03E A Low-ceiling diuretics and potassium-sparing agents,C03E A01 Hydrochlorothiazide and potassium-sparing agents,286.56113207413546
98804,UNKNOWN_SKU_98804,A05B A Liver therapy,A05B A50** Various,4207.004610586748
126564,CITRULLINUM*,A16A A Amino acids and derivates,A16A A10** Citrulline,11.002623725452223
98239,SILDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,1675.1880204238423
351869,LAMOTRIGINUM,N03A X Other antiepileptics,N03A X09 Lamotrigine,15501.626838899494
84221,VENLAFAXINUM,N06A X Other antidepressants,N06A X16 Venlafaxine,6854.001424072551
4502,METRONIDAZOLUM,J01X D Imidazole derivatives,J01X D01 Metronidazole,5297.121390261319
10229,FLUOXETINUM,N06A B Selective serotonin reuptake inhibitors,N06A B03 Fluoxetine,8845.44580441797
234007,CEFEPIMUM,J01D E Fourth-generation cephalosporins,J01D E01 Cefepime,15.303167064557783
33027,CEFALEXINUM,J01D B First-generation cephalosporins,J01D B01 Cefalexin,12797.738831731032
173755,MAGALDRATUM,"A02A D Combinations and complexes of aluminium, calcium and magnesium compounds",A02A D02 Magaldrate,0.0
393197,GLIMEPIRIDUM,A10B B Sulfonylureas,A10B B12 Glimepiride,3305.0711683391182
404716,ATORVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,21649.918873713363
76255,HYDROXYETHYLAMYLUM*,B05A A Plasma substitutes and plasma protein fractions,B05A A07 Hetastarch,2581.1299896546407
190167,KALIUM BROMIDUM*+THYMUS SERPYLLUM*&,R05C A Expectorants,R05C A10 Combinations,7188.375290277447
47795,PENTOXIFYLLINUM,C04A D Purine derivatives,C04A D03 Pentoxifylline,34605.77571028331
406472,IMMUNOGLOBULINUM HUMANUM*,"J06B A Immunoglobulins, normal human","J06B A02 Immunoglobulins, normal human, for intravascular adm.",630.0581158680209
187725,BUPIVACAINUM,N01B B Amides,N01B B01 Bupivacaine,1921.3039529969203
94680,SULFASALAZINUM,A07E C Aminosalicylic acid and similar agents,A07E C01 Sulfasalazine,8940.353173737833
435302,AZITHROMYCINUM,J01F A Macrolides,J01F A10 Azithromycin,19622.497988384937
298428,DROSPIRENON+ETHINYLESTRADIOLUM,"G03A A Progestogens and estrogens, fixed combinations",G03A A12 Drospirenone and ethinylestradiol,0.0
47571,METRONIDAZOLUM,G01A F Imidazole derivatives,G01A F01 Metronidazole,4903.506320880755
10636,PHENOLUM PURUM*,R02A A Antiseptics,R02A A19 Phenolum,4879.577488018667
402789,BENZYDAMINUM,A01A D Other agents for local oral treatment,A01A D02 Benzydamine,0.0
4968,YOHIMBINUM*,G04B E Drugs used in erectile dysfunction,G04B E04 Yohimbin,6305.015179298311
128844,ESTRIOLI SUCCINAS,"G03C A Natural and semisynthetic estrogens, plain",G03C A04 Estriol,13756.906195426895
117742,VITAMIN C+CHLORPHENAMINUM+PARACETAMOLUM,N02B E Anilides,"N02B E51 Paracetamol, combinations excl. psycholeptics",0.0
122356,UNKNOWN_SKU_122356,N05C M Other hypnotics and sedatives,"N05C M50** Other preparations, incl. combinations",9933.267734369467
40420,FENTICONAZOLUM,D01A C Imidazole and triazole derivatives,D01A C12 Fenticonazole,7511.443750451048
363768,BETAXOLOLUM,"C07A B Beta blocking agents, selective",C07A B05 Betaxolol,11871.539455430462
13541,DEXAMETHASONUM+GENTAMICINUM,S01C A Corticosteroids and antiinfectives in combination,S01C A01 Dexamethasone and antiinfectives,44.02362885732701
5954,HEXOPRENALINUM,"G02C A Sympathomimetics, labor repressants",G02C A05** Hexoprenaline,2833.7029470806574
52434,PROPAFENONUM,"C01B C Antiarrhythmics, class 1c",C01B C03 Propafenone,6427.046579061427
306846,INTERFERONUM ALFA,L03A B Interferons,L03A B05 Interferon alfa-2b,0.0
439149,CITICOLINUM,N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,4.975328532317279
172556,ESCITALOPRAM,N06A B Selective serotonin reuptake inhibitors,N06A B10 Escitalopram,51666.75803415411
402758,BENDAZOLUM+METAMIZOLUM NATRICUM+PAPAVERINUM*+PHENOBARBITALUM,N02B B Pyrazolones,"N02B B72 Metamizole sodium, combinations with neuroleptics",329.65228036859105
294511,LEVOCETIRIZINUM+MONTELUKASTUM,R03D C Leucotriene receptor antagonists,"R03D C53 Montelukast, combinations",9398.728723751949
225477,FORMOTEROLUM,R03A C Selective beta-2-adrenoceptor agonists,R03A C13 Formoterol,5936.569485373635
93439,CRATAEGUS L.*&,C01E B Other cardiac preparations,C01E B04 Crataegus glycosides,2262.977192102856
392633,ROSUVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,0.0
5769,MESTEROLONUM,G03B B 5-androstanon (3) derivatives,G03B B01 Mesterolone,0.0
121222,ALCLOMETASONUM,"D07A B Corticosteroids, moderately potent (group II)",D07A B10 Alclometasone,3246.9016905678
138401,ITOPRIDUM,A03F A Propulsives,A03F A07 Itopridum,18165.639405673646
137998,CORTEXINUM*,N07X X Other nervous system drugs,N07X X19** Various preparations,57.74200541135608
113042,CARVEDILOLUM,C07A G Alpha and beta blocking agents,C07A G02 Carvedilol,0.0
143813,BENZALKONII CHLORIDUM,G02B B Intravaginal contraceptives,G02B B03** Benzalkonium chloride,0.0
11015,BETAMETHASONUM+GENTAMICINUM,"D07C C Corticosteroids, potent, combinations with antibiotics",D07C C01 Betamethasone and antibiotics,7607.78196543683
235822,CITICOLINUM,N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,1233.3658510577
275043,SILDENAFILUM,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,5577.917217405546
349288,DORZOLAMIDUM,S01E C Carbonic anhydrase inhibitors,S01E C03 Dorzolamide,65142.56864361155
51953,INSULINUM HUMANUM,"A10A D Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",A10A D01 Insulin (human),0.0
360230,GLYCINUM,N07X X Other nervous system drugs,N07X X19** Various preparations,23.447898451178702
47832,LEVOFLOXACINUM,J01M A Fluoroquinolones,J01M A12 Levofloxacin,2090.0116397742872
273096,ATORVASTATINUM,C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,0.0
161916,SOTALOLUM,"C07A A Beta blocking agents, non-selective",C07A A07 Sotalol,9.389086891478902
139042,ARCTOSTAPHYLOS UVA-URSI*&,G04B X Other urologicals,"G04B X50** Other preparations, incl. combinations",6145.442315083221
19771,VALERIANA OFFICINALIS*&,N05C M Other hypnotics and sedatives,N05C M09 Valerianae radix,552.6295307657048
43939,HYDROCORTISONUM,"S01B A Corticosteroids, plain",S01B A02 Hydrocortisone,2139.9805886632344
68035,SULBUTIAMINUM,"A11D A Vitamin B1, plain",A11D A02 Sulbutiamine,14115.48333694909
25166,ICHTHYOLUM*,D08A X Other antiseptics and disinfectants,D08A X10** Other preparations,10900.80141014844
184818,ORNIDAZOLUM,P01A B Nitroimidazole derivatives,P01A B03 Ornidazole,3484.038136497483
55278,UNKNOWN_SKU_55278,"A11A B Multivitamins, other combinations","A11A B Multivitamins, other combinations",170.4900898507411
287265,PREGABALINUM,N02B F Gabapentinoids,N02B F02 Pregabalin,1066.1705415255415
126545,AMISULPRIDUM,N05A L Benzamides,N05A L05 Amisulpride,4465.919293934472
110241,CODEINUM*+COFFEINUM*+PARACETAMOLUM,N02B E Anilides,"N02B E51 Paracetamol, combinations excl. psycholeptics",10949.798225150997
23830,YOHIMBINUM*,G04B E Drugs used in erectile dysfunction,G04B E04 Yohimbin,10413.080032378437
378802,OLOPATADINUM,S01G X Other antiallergics,S01G X09 Olopatadine,37525.56938824769
85533,FOSINOPRILUM,"C09A A ACE inhibitors, plain",C09A A09 Fosinopril,121.06114633891707
520890,VALERIANA OFFICINALIS*&,N05C M Other hypnotics and sedatives,N05C M09 Valerianae radix,363880.5562595775
140732,ARTICAINUM+EPINEPHRINUM,N01B B Amides,"N01B B58 Articaine, combinations",2211.6330475728687
123754,DONEPEZILUM,N06D A Cholinesterase inhibitors,N06D A02 Donepezil,16359.139670932365
511176,XYLOMETAZOLINUM,"R01A A Sympathomimetics, plain",R01A A07 Xylometazoline,72686.77241884886
19970,BIDENS TRIPARTITES+CALENDULA+EUCALYPTUS VIMINALIS+GLYCYRRHIZA GLABRA/URALENSIS+MATRICARIA CHAMOMILLA+SALVIA,A16A X Various alimentary tract and metabolism products,A16A X25** Various preparations,49.06975581284383
174098,CHLORHEXIDINUM+METRONIDAZOLUM,A01A B Antiinfectives and antiseptics for local oral treatment,"A01A B67** Metronidazole, combinations",18524.14469076142
142340,MELDONIUM,C01E B Other cardiac preparations,C01E B22 Meldonium,2.5013802747131884
81403,FONDAPARINUXUM NATRICUM,B01A X Other antithrombotic agents,B01A X05 Fondaparinux,45.00509781305745
135995,KETOPROFENUM,M01A E Propionic acid derivatives,M01A E03 Ketoprofen,24778.743447402
276855,METRONIDAZOLUM,G01A F Imidazole derivatives,G01A F01 Metronidazole,8270.763476552896
307055,ONDANSETRON,A04A A Serotonin (5HT3) antagonists,A04A A01 Ondansetron,16075.656044030611
326446,LEONURUS CARDIACA/QUINQUELOBATUS GILIB.*&,N05C M Other hypnotics and sedatives,N05C M20** Leonurus,0.0
