INN,sales_2019,sales_2022,sales_2023,known_inn,YoY,CAGR,portfolio_share_2023,sku_count,brand_count,strength_breadth,form_breadth,pack_breadth,zero_rate,mean_demand,CV,ADI,CV2_positive,leading_zeros,trailing_zeros,internal_zero_months,seasonality_strength,trend_strength,lag12_autocorrelation,segment,market_level,market,market_growth,peer_share_2023,share_change_3m,share_change_6m,share_change_12m,actual_2023,P50_proxy,P10_empirical,P90_empirical,growth_2024,selected_model,opportunity_probability,predicted_share_change_6m,holdout_WAPE,holdout_bias,relative_growth,cluster,PC1,PC2,archetype,action,reason,supply_watch
DROTAVERINUM+PARACETAMOLUM,29.28,0.0,0.0,True,,-1.0,0.0,2,1,0,1,2,0.7833333333333333,1.715,2.6041050684461786,4.615384615384615,0.6859620282931999,2,26,19,0.2218319030920008,0.1983063800754992,0.1671466652704978,Potential discontinued,ATC3,A03D ANTISPASMODICS IN COMBINATION WITH ANALGESICS,0.1450080513528522,0.0,0.0,0.0,0.0,0.0,11.278285664806534,5.013271118137285,12.539024533037992,,Damped ETS,0.010710281607401,0.0,,,,1.0,-3.1347002798146995,-0.7675109345148617,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
DULOXETINUM,48829.66,146472.86000000002,250114.83,True,0.7075848044477318,0.5044021162538403,0.0002946769692837,18,9,4,1,2,0.0,10896.321333333331,0.5678028767357789,1.0,0.322400106829426,0,0,0,0.2570096627859125,0.9344044792798192,0.7658299053943707,Stable,ATC4,N06A X Other antidepressants,0.3982123160566959,0.2729624474180102,-0.0064512668499281,0.0241755400200502,0.0494541011228598,250114.83,334800.7139282083,236422.18790517023,403246.5474442831,0.3385880154655694,Damped ETS,0.5370862490145776,0.0,0.2525696645537782,-0.2525696645537782,0.30937248839103587,4.0,2.0216433687564113,2.075834247611268,Mature Leaders,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
DUTASTERIDUM,21341.9,48272.81,81174.53,True,0.6815787189517246,0.3965184429337072,9.563712988721784e-05,6,4,1,1,2,0.0,3425.316,0.578280972454526,1.0,0.3344088831029522,0,0,0,0.2046138912804368,0.8620060646733444,0.8024802829528597,Stable,ATC3,G04C DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,0.0763317065297128,0.0364115018470774,-0.0017392533817629,0.0027741996048142,0.0131055135643488,81174.53,89911.54056385969,57982.883586531,112125.5706800492,0.1076324133180652,Damped ETS,0.399968816436243,0.0,0.2198253463323254,-0.2198253463323254,0.6052470124220118,3.0,0.5179811702726173,0.4162013266308257,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
DUTASTERIDUM+TAMSULOSINUM,30893.10000000001,59883.23,83155.44,True,0.3886264986040333,0.2808766065010439,9.79709721276951e-05,9,6,0,1,2,0.0,4356.2485,0.3991512968894306,1.0,0.1593217578085143,0,0,0,0.557529099036112,0.9216301508872932,0.8353626126287103,Seasonal,ATC4,G04C A Alpha-adrenoreceptor antagonists,0.0925828208454824,0.0487246345321643,0.0098281399860871,0.0095038037968238,0.0103876888557463,83155.44,112401.20356373885,79693.3884453903,135157.32483090222,0.3516999436686143,Damped ETS,0.4444405773344321,0.0,0.1921767483842508,-0.1774142213022606,0.2960436777585509,3.0,1.0966711620696337,0.2442334616714298,Emerging / Mixed,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
DYDROGESTERONUM,436437.74,317647.9,398072.54,True,0.2531880110021192,-0.0227403210954214,0.0004689958194092,2,1,1,1,2,0.0,33834.513166666664,0.1655800237432808,1.0,0.0274167442628254,0,0,0,0.1987711687304638,0.1486721663514359,-0.1964600540926254,Stable,ATC3,G03D PROGESTOGENS,0.2186299535221478,0.3007192028507336,-0.0011672694811901,-0.0116214141250526,0.0082926675057611,398072.54,366243.437929242,209668.19712705995,475179.02883427165,-0.0799580450104846,Damped ETS,0.2584037981754671,0.0,0.1900772603790797,-0.1900772603790797,0.03455805747997137,3.0,0.2524886181795278,-0.2858102926891583,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
DYDROGESTERONUM+ESTRADIOLUM,273216.21,399094.37,458035.81,True,0.1476879766557468,0.1378846599453369,0.0005396425486413,7,1,0,1,2,0.0,30817.8255,0.2324828833700777,1.0,0.0540482910600651,0,0,0,0.2663363697892309,0.6831283970136861,0.3649038796876493,Stable,ATC3,G03F PROGESTOGENS AND ESTROGENS IN COMBINATION,0.1541130483641228,0.9263560433200602,-0.0056626267019007,-0.0039072120512457,-0.0051859949105349,458035.81,473177.7213956201,293016.92143998254,598522.71911391,0.0330583571525118,Damped ETS,0.3981945077663205,0.0,0.1171598810453098,-0.0926141661093832,-0.006425071708376001,3.0,0.3934734980375104,-0.40283092810188675,Emerging / Mixed,Defend,已知INN规模位于前25%，但同类份额下降,False
EBASTINUM,0.0,24064.31,31909.26,True,0.3259993741769449,,3.75944282427629e-05,4,2,1,1,2,0.4666666666666667,1032.3265,1.553469262069048,1.875,0.8204089323697878,28,0,0,0.156384562006137,0.8171146189378237,0.5679407590915966,Lumpy / volatile,ATC4,R06A X Other antihistamines for systemic use,0.181157843190183,0.0037432211300416,-0.0010920744263964,-0.0005439690395208,0.0004088794382981,31909.26,24631.20787006338,0.0,64860.45220856675,-0.2280858951268886,Damped ETS,0.047971153977396,0.0,0.1893767312082035,0.0038087217646701,0.14484153098676192,3.0,-0.90207789653823,0.0053970141360021595,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
ECHINACEA PURPUREA*&,639751.0199999999,307790.19,256911.18,True,-0.16530419634232,-0.2039451287965481,0.000302684202682,21,5,2,2,2,0.0,42917.901666666665,0.781807847916445,1.0,0.6112235110637432,0,0,0,0.7139586514109113,0.7098250020404828,0.3473242752042766,Seasonal,ATC4,L03A X Other immunostimulants,-0.0817336291216495,0.3296915191837209,0.0166552729884669,0.0234217816463646,-0.0330090401141249,256911.18,251847.3757512602,150795.61801566574,322153.08235289727,-0.0197103304291381,Damped ETS,0.3445642989114264,0.0,0.5067137126711225,0.0202417487602453,-0.0835705672206705,4.0,2.4230436896148353,0.14927733585245376,Mature Leaders,At Risk,同类份额与预测销量同时下降，核查原因,False
ECONAZOLUM,34740.74,3539.6900000000005,146.3,True,-0.9586686969762888,-0.7452575535515156,1.723657913695339e-07,6,3,1,2,3,0.05,1331.0141666666668,0.8350717338434566,1.0526315789473684,0.6124775606311008,0,3,0,0.0355699730278681,0.7871418046354313,0.8870432869842959,Stable,,,,,,,,146.3,873.1431997068449,0.0,1057.5892961291074,4.968169512692036,Damped ETS,,,8.540593286356136,7.205528351291201,,2.0,-0.782255127397029,-0.1645689175488237,Niche / Volatile,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
ECTERICIDUM*,22819.17,8973.650000000001,7430.360000000001,True,-0.1719801864347284,-0.2445990911733441,8.75420288148004e-06,2,1,0,1,1,0.0,1249.5738333333331,0.5025511280250139,1.0,0.2525576362792138,0,0,0,0.4135321581387811,0.6240571311024661,0.3233942563626922,Stable,ATC4,D08A X Other antiseptics and disinfectants,-0.1002394803175447,0.0003767861015702,9.267911636139048e-05,6.130697673131867e-05,-3.2645234496746006e-05,7430.360000000001,3939.441334144489,0.0,13307.184991096794,-0.4698182410886568,Damped ETS,0.0304722591863056,0.0,0.4656080939552702,-0.4656080939552702,-0.0717407061171837,3.0,-0.04334521114286823,-0.9278051829218769,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
EDARAVONUM,37018.65,45456.6,33866.75,True,-0.254965175574064,-0.0220013928698505,3.990067781862038e-05,4,2,0,1,3,0.0,5653.297333333334,0.9192941442171214,1.0,0.8451017235918896,0,0,0,0.0845227618194666,0.0132024319863717,-0.1312909575842631,Stable,ATC4,N07X X Other nervous system drugs,-0.0429194493949532,0.0128149511667369,0.0015050015318396,0.0014697855659133,-0.0036472867267571,33866.75,21453.587584486468,8132.66236709443,30721.48238396928,-0.366529484391432,Damped ETS,0.0878177790935603,0.0,0.4948589250724762,-0.3552901032708066,-0.2120457261791108,3.0,-0.226737574078572,-0.6029535582736251,Emerging / Mixed,At Risk,同类份额与预测销量同时下降，核查原因,False
EDOXABANUM,0.0,90067.94,287556.05,True,2.1926571208356718,,0.0003387889687036,2,1,2,1,1,0.5833333333333334,6298.558166666668,1.5411786284225002,2.4,0.4063464852942746,35,0,0,0.0730205355325906,0.7956255294009695,0.8732439431210739,Intermittent,ATC4,B01A F Direct factor Xa inhibitors,0.2694355951471388,0.2126385478667067,0.0108998850344239,0.038150641352281,0.1280911218995417,287556.05,436353.2017143308,323247.79189913906,515045.11104589695,0.5174544291950416,Damped ETS,0.3755401092666478,0.0,0.1593555635547984,-0.1593555635547984,1.923221525688533,3.0,-1.3690213387282069,1.942410320242007,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,True
ELETRIPTANUM,0.0,4815.86,12763.69,True,1.650344902052801,,1.503775480277106e-05,3,1,3,1,1,0.5166666666666667,301.8021666666666,1.406254682032527,2.0689655172413794,0.4391502448568951,31,0,0,0.0427309793341272,0.8380184854809161,0.908719372061393,Intermittent,ATC4,N02C C Selective 5HT1-receptor agonists,0.1106456012564145,0.0088907661835883,0.000356958266036,0.0022539007525136,0.0051650283198282,12763.69,18479.89715624751,0.0,34571.5772413047,0.4478491060381055,Damped ETS,0.1344483750189277,0.0,0.4047211727682508,-0.4047211727682508,1.5396993007963864,3.0,-1.104825271026123,0.7407036817319113,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,True
ELEUTHEROCOCCUS SENTICOSUS*&,577105.11,358919.44,328912.53,True,-0.0836034682323142,-0.1311268543715547,0.000387513797162,10,1,0,1,1,0.0,38497.26700000001,0.2526263054254076,1.0,0.0638200501928913,0,0,0,0.3865104938879911,0.8250811595374761,0.7011190421411674,Stable,ATC4,A13A TONICS,-0.0870236069492952,0.3894112564075038,-0.105949732092834,0.0089359439336832,0.001453345215415,328912.53,298639.66148788104,169267.36520337738,388649.0874372778,-0.092039268045273,Damped ETS,0.6722019212587752,0.0,0.1988348297331017,-0.1887003691008442,0.0034201387169810055,3.0,0.7164530691218877,-0.6582485287798199,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ELTROMBOPAG,3852.1,4706.63,4491.25,True,-0.0457609797243463,0.039124104750098,5.291441288369235e-06,4,2,2,1,2,0.0,499.7248333333334,0.5366085790525305,1.0,0.2879487671127758,0,0,0,0.1447254972644029,0.0091972885472809,-0.0422726087950451,Stable,ATC4,B02B X Other systemic hemostatics,-0.0361230404611047,0.0086211177448795,-0.0012197582743659,0.002041507412508,-8.707441997331082e-05,4491.25,5046.65270084392,0.0,10708.94614278846,0.1236632787851754,Damped ETS,0.0825159878343313,0.0,0.2343636802541802,-0.0044482610015142,-0.0096379392632416,3.0,0.07339505372015487,-0.1792802697518509,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
EMBLICA OFFICINALIS*+GLYCYRRHIZA GLABRA/URALENSIS*&+MENTHOLUM*+ZINGIBER OFFICINALE*,1175204.7200000002,869878.8099999999,631597.87,True,-0.2739242952705101,-0.143787069166658,0.000744127591865,12,2,0,2,2,0.0,77778.48633333335,0.5677712442267694,1.0,0.3223641857708138,0,0,0,0.7959413614638523,0.3392120109194194,0.54710507953863,Seasonal,ATC4,R05X OTHER COLD PREPARATIONS,0.0046649983274396,0.1000076339206884,0.0025067197837431,-0.0123285203179426,-0.0383721090058329,631597.87,479920.0027991403,303188.6849216855,587713.0981751559,-0.2401494279910407,Damped ETS,0.2884881340904677,0.0,0.3746670328915338,0.0898049084262992,-0.2785892935979497,3.0,1.8051804475031652,-0.7859257799427429,Emerging / Mixed,Defend,已知INN规模位于前25%，但同类份额下降,False
EMOXYPINUM*,2038936.98,1413173.6,1480743.13,True,0.0478140336049301,-0.0768569999019395,0.0017445622789982,37,19,4,4,6,0.0,148244.7858333333,0.24478981746981,1.0,0.0599220547369028,0,0,0,0.2809233552007746,0.3028130298563738,0.0080227794007622,Stable,,,,,,,,1480743.13,1181899.6956442045,767563.7752224217,1434614.109388934,-0.2018199026564423,Damped ETS,,,0.2611436569302621,-0.2611436569302621,,4.0,5.4327992024193605,2.4722702666554235,Mature Leaders,Monitor,跨多个ATC3或不足3个同类INN，竞争份额不适用,False
EMPAGLIFLOZINUM,16376.15,115892.45,305010.22,True,1.6318385710199412,1.0774263981743064,0.0003593528909507,1,1,1,1,1,0.0,8709.990666666667,1.0930798147695604,1.0,1.1948234814566565,0,0,0,0.1570376511217099,0.947660123859229,0.9242278229938274,Lumpy / volatile,ATC3,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",0.0235017949846807,0.023383222017261,0.0053576537606234,0.0096094056609924,0.0142896666713048,305010.22,549079.0639285333,429108.34541671,632547.4401892347,0.8001989045761595,Damped ETS,0.3287595544803883,0.0,0.4110807764240868,-0.4110807764240868,1.6083367760352605,3.0,0.018861559008583502,0.9336216339366665,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,True
EMPAGLIFLOZINUM+METFORMINUM,29856.2,210064.43,304972.31,True,0.4518036680460373,0.787748694206339,0.0003593082266503,2,1,0,1,1,0.0,12407.012500000004,0.7116169966021817,1.0,0.5063987498531094,0,0,0,0.1166087478109835,0.9229861138342582,0.8272881749170254,Stable,ATC4,A10B D Combinations of oral blood glucose lowering drugs,0.1545667372561234,0.2968494724296655,0.0149134363129865,0.027517074567578,0.0607758666227594,304972.31,397223.0960622645,277267.2888210825,480681.097961923,0.3024890556859556,Damped ETS,0.4362151323400669,0.0,0.2161893275254413,-0.2034617782300415,0.29723693078991387,3.0,-0.14240998166094548,0.7761058595344955,Emerging / Mixed,Emerging Opportunity,机会概率位于前20%，份额上升且规模尚未进入前25%，先验证增长驱动,False
EMTRICITABINE+TENOFOVIRUM,670.8299999999999,0.23,0.0,True,-1.0,-1.0,0.0,2,2,0,1,1,0.75,11.412,3.4645166117517125,4.0,2.2507188382758923,0,21,24,0.0729763496940069,0.4968161046479448,0.6494512192755617,Potential discontinued,ATC4,"J05A R Antivirals for treatment of HIVinfections, combinations",-1.0,,,,,0.0,68.7820934904519,62.51707894378265,70.04283235868336,,Damped ETS,,,,,0.0,1.0,-3.1974586398135143,-1.1487839311113863,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ENALAPRILATUM,1049.02,308.42,734.1,True,1.3801958368458598,-0.0853754298194506,8.648921903238198e-07,1,1,0,1,1,0.0,57.36766666666667,0.5281724524955226,1.0,0.2789661395751351,0,0,0,0.1085623586016458,0.15939183700721,0.0463471025864365,Stable,ATC4,"C09A A ACE inhibitors, plain",-0.0538110772885547,4.771098534245804e-05,3.8257884140366886e-05,4.182847716824316e-05,2.874464437006796e-05,734.1,1178.6520719854527,0.0,2104.1604751541668,0.6055742705155329,Damped ETS,0.0370092755815705,0.0,0.5890253465214802,-0.5890253465214802,1.4340069141344145,3.0,-0.8924690024475674,-0.251010599671158,Emerging / Mixed,Market-led Growth,销量增长且同类份额变化不超过0.2个百分点,False
ENALAPRILUM,15435494.08,11156831.61,10444347.28,True,-0.0638608123619427,-0.0930357011819129,0.0123051823940904,37,6,4,1,6,0.0,1075600.087,0.187123389974652,1.0,0.0350151630756057,0,0,0,0.5509296912154702,0.8034970373948337,0.7492301091083741,Seasonal,ATC4,"C09A A ACE inhibitors, plain",-0.0538110772885547,0.6788041138640805,-0.0131577029313271,-0.0032638327836808,-0.0072871658415153,10444347.28,9185387.026088236,6262889.42620841,10967895.447931506,-0.1205398690947936,Damped ETS,0.5073553512169658,0.0,0.0944010407338969,-0.0669872690347396,-0.010049735073388001,4.0,3.307992212778084,0.7722251746556654,Mature Leaders,Defend,已知INN规模位于前25%，但同类份额下降,False
ENALAPRILUM+HYDROCHLOROTHIAZIDUM,2710509.46,1699762.17,1519117.4200000002,True,-0.106276485727412,-0.1347629575613173,0.0017897735904411,21,6,0,1,5,0.0,172200.0528333333,0.2459329156908063,1.0,0.0604829990201812,0,0,0,0.4913191812168769,0.8413991398911187,0.6971907026061276,Stable,ATC4,"C09B A ACE inhibitors, and diuretics",-0.0197357240337731,0.1337030767035519,-0.0116043421628577,0.0025675772612235,-0.0129466953861295,1519117.4200000002,1357236.8529230524,932163.184376325,1616500.502658646,-0.1065622478853199,Damped ETS,0.5099716185263591,0.0,0.1552210865935241,-0.1242843983315358,-0.08654076169363889,3.0,1.7842374870875677,-0.20735299566001877,Emerging / Mixed,Defend,已知INN规模位于前25%，但同类份额下降,False
ENALAPRILUM+INDAPAMIDUM,35526.6,4443.339999999999,11.14,True,-0.9974928769799296,-0.8669291637339658,1.3124777278582416e-08,3,1,0,1,2,0.15,1018.1543333333336,2.025426804148356,1.1764705882352942,3.33700067811823,0,5,4,0.0492642616914159,0.5147275496696948,-0.2219660631740476,Lumpy / volatile,ATC4,"C09B A ACE inhibitors, and diuretics",-0.0197357240337731,9.804721181313086e-07,-6.546676845730791e-07,-1.3101709566076109e-06,-0.0003823759819891,11.14,4222.419350390611,4152.627088340715,4236.463981382709,378.03225766522536,Damped ETS,0.0289548850031624,0.0,465.80608840286345,464.0556395698293,-0.9777571529461565,2.0,-2.80950836866682,-0.5820391746791073,Niche / Volatile,Monitor,常规跟踪销量与生命周期信号,False
ENALAPRILUM+LERCANIDIPINUM,11577.14,56490.2,65092.8,True,0.1522848210840111,0.5398659543104734,7.66901707755215e-05,7,2,0,1,2,0.0,3015.5023333333334,0.7059877067842999,1.0,0.4984186421305545,0,0,0,0.211710094865077,0.8381825493622038,0.557392613795906,Stable,ATC4,C09B B ACE inhibitors and calcium channel blockers,-0.0132976786235246,0.0425531085908487,0.0027467528079905,0.0048668728026262,0.0061148510870518,65092.8,76394.13496535236,50790.96014076316,94207.27684060684,0.1736188175244015,Damped ETS,0.3946828192544553,0.0,0.1709320335901752,-0.1124604706673557,0.1655824997075357,3.0,0.21535737187297202,-0.005003114921580179,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ENALAPRILUM+NITRENDIPINUM,42273.55,15169.17,13451.180000000002,True,-0.1132553725747682,-0.2489429690634541,1.584773264220128e-05,1,1,0,1,1,0.0,1918.871333333333,0.6007892286177711,1.0,0.3609476972231363,0,0,0,0.1234680703026185,0.1421993124691148,0.3354722651363475,Stable,ATC4,C09B B ACE inhibitors and calcium channel blockers,-0.0132976786235246,0.0087934383405699,-0.0003920203867243,0.0004247296740768,-0.0009912344447781,13451.180000000002,15864.173668334715,10573.374791392598,19545.19181058064,0.1793889954884786,Damped ETS,0.0409915529676976,0.0,0.1726628177365956,0.1642439391007803,-0.0999576939512436,3.0,-0.5160864060861253,-0.7773427181864536,Emerging / Mixed,Monitor,常规跟踪销量与生命周期信号,False
ENISAMIUM IODIDE,1260477.9,1026918.31,572716.15,True,-0.4422962913184398,-0.1789850816525584,0.0006747551088507,7,2,3,2,4,0.0,99485.177,0.7364819067345661,1.0,0.5424055989473823,0,0,0,0.7817541127324191,0.4108627506608712,0.5275621937067837,Seasonal,ATC4,J05A X Other antivirals,-0.1867655212547193,0.0873821846502884,0.0088639161570051,-0.0216073063648057,-0.0400370960170319,572716.15,476993.9141671145,316738.6556128036,574737.8260969229,-0.1671373084780052,Damped ETS,0.3201987459826284,0.0,0.7384743361106704,0.3760103871211767,-0.2555307700637205,3.0,2.1492144975687038,-0.5845693106113811,Emerging / Mixed,Defend,已知INN规模位于前25%，但同类份额下降,False
ENOXAPARINUM NATRII,412149.79,302784.62,212789.75,True,-0.2972240465846648,-0.1523356757105365,0.0002507018021467,23,4,5,1,4,0.0,42584.80483333333,0.8196814627665265,1.0,0.6718777004030726,0,0,0,0.146736017929561,0.2249360778129321,0.0364519521659245,Stable,ATC4,B01A B Heparin group,-0.2651830209454884,0.7443942280641326,0.03375850928884,0.0191644832825412,-0.033938489829008,212789.75,140903.8640393638,57206.54006296965,199135.40433798253,-0.337825886635217,Damped ETS,0.3360795963008555,0.0,0.6923940991293346,-0.3727678870810421,-0.03204102563917638,4.0,1.778915193755296,0.3791413814927677,Mature Leaders,At Risk,同类份额与预测销量同时下降，核查原因,False
