INN,market_level,market,market_sales_2022,market_sales_2023,market_growth,peer_share_2022,peer_share_2023,share_change_12m,share_change_3m,share_change_6m,sales_2022,sales_2023,delta_sales,market_effect,share_effect,interaction,reconciliation_error,growth_type
ARTEMISIA ABSINTHIUM+ATROPA BELLADONNA+MENTHA PIPERITA+VALERIANA,ATC4,A03E D Antispasmodics in combination with other drugs,715527.6300000001,685918.5899999999,-0.041380708107666364,0.1918848472699789,0.2103873289102721,0.018502481640293195,0.013895896172469502,-0.00442980112885874,137298.91,144308.58000000005,7009.670000000042,-5681.526118210748,13239.036837197504,-547.8407189867119,-1.8189894035458565e-12,Share-led Growth
ARTICAINUM+EPINEPHRINUM,ATC4,N01B B Amides,1306765.09,1071387.1900000002,-0.18012258040961282,0.010869719514775224,0.01316547381904015,0.0022957543042649263,0.0023589277891438148,0.0041765394274139184,14204.170000000002,14105.319999999998,-98.850000000004,-2558.4917529768104,3000.011580030644,-540.3698270538392,1.7053025658242404e-12,Share-led Growth
ASCORBIC ACID+BENDAZOLUM+GLUTAMILUM-TRIPTOPHANUM*,ATC4,L03A X Other immunostimulants,848606.88,779247.1599999999,-0.0817336291216495,0.004024313354612443,0.0022432805529891183,-0.0017810328016233251,-0.0011867274527741184,-0.0020136938638291345,3415.0599999999995,1748.07,-1666.9899999999996,-279.12524746818013,-1511.3966889632288,123.53193643140953,-2.2737367544323206e-13,Structural Decline
ASCORBIC ACID+BETACAROTENUM+SELENIUM*+TOCOPHEROLI ACETAS*,ATC3,"A11J OTHER VITAMIN PRODUCTS, COMBINATIONS",1338871.6,1452235.7500000002,0.08467141285243485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market-led Growth
ASCORBIC ACID+HESPERIDINUM+RUSCUS ACULEATUS&,ATC4,C05C X Other capillary stabilizing agents,1525038.7900000003,1268976.8500000003,-0.16790519800483228,0.07211341162017261,0.1273019440819586,0.055188532461786,-0.05001000871727532,0.04103850863239063,109975.75,161543.22,51567.47,-18465.500079479938,84164.65276739786,-14131.682687917895,-1.4551915228366852e-11,Share-led Growth
ASCORBIC ACID+KALII CHLORIDUM*+MACROGOLUM+NATRII CHLORIDUM*+NATRII SULFAS*+SODIUM ASCORBATUM,ATC4,A06A D Osmotically acting laxatives,1669839.9499999997,1908338.0599999998,0.14282692781424955,0.002563060010631558,0.004150485789713799,0.0015874257790822414,0.0013934826931578815,0.0029843479178872944,4279.9,7920.53,3640.63,611.2849683522068,2650.7469835714005,378.5980480763923,4.547473508864641e-13,Share-led Growth
ASCORBIC ACID+SODIUM ASCORBATUM,ATC3,"A11G ASCORBIC ACID (VIT. C), INCL. COMBINATIONS",14515829.49,14564082.76,0.003324182750509719,0.0001762951267623357,0.00021676133348201324,4.046620671967755e-05,-0.00015171318592679836,-6.007926921335397e-05,2559.0700000000006,3156.93,597.8599999999992,8.506816351347132,587.4005568499316,1.9526267987203971,1.1368683772161603e-13,Share-led Growth
ASCORBIC ACID+SODIUM ASCORBATUM+ZINCI OXYDUM*,ATC3,"A11G ASCORBIC ACID (VIT. C), INCL. COMBINATIONS",14515829.49,14564082.76,0.003324182750509719,0.008672171306966766,0.004027706445139701,-0.004644464861827065,0.0028769021437595166,2.9089530111517554e-05,125883.76000000002,58659.850000000006,-67223.91000000002,418.46062356131637,-67418.26000657809,-224.11061698325196,0.0,Defend
ASPARAGINAT K-MG*,ATC3,A12C OTHER MINERAL SUPPLEMENTS,3546349.83,3617627.8000000007,0.020098967506541943,0.9162434124554486,0.9283430401546559,0.01209962769920725,-0.011939087939936921,0.013195919280410529,3249319.67,3358399.59,109079.91999999993,65307.970465697705,42909.51263414692,862.4369001552715,2.9103830456733704e-11,Market-led Growth
ATENOLOLUM,ATC4,"C07A B Beta blocking agents, selective",12970949.87,13224200.829999996,0.01952447295982007,0.015148418733346013,0.013670448016025787,-0.0014779707173202261,-0.0005846415200329285,-0.000309038910804282,196489.38,180780.75,-15708.630000000005,3836.3515867018186,-19170.684083688593,-374.29750301323173,1.8189894035458565e-12,Defend
ATENOLOLUM+CHLORTALIDONUM+NIFEDIPINUM,ATC4,"C07F X Beta blocking agents, other combinations",1005653.4400000002,980105.8400000001,-0.025403980122615688,0.9901867088527035,0.9923303079185815,0.0021435990658779103,-0.00040287995488152983,-0.0001793302505971317,995784.6699999999,972588.73,-23195.939999999944,-25296.893963085422,2155.7177745809076,-54.7638114954227,-7.275957614183426e-12,Share-led Growth
ATEZOLIZUMABUM,ATC3,L01F MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,16490.409999999996,8159.8,-0.5051790707447539,0.0321502012381742,0.014099610284565798,-0.0180505909536084,-0.01171994292041037,-0.017280344968153397,530.1700000000001,115.05,-415.12000000000006,-267.8307879367463,-297.6616455672934,150.3724335040396,5.684341886080802e-14,Structural Decline
ATOMOXETINUM,ATC4,N06B A Centrally acting sympathomimetics,45507.10999999999,48988.06,0.07649244260951771,0.0007926233944541855,0.007090707409111527,0.006298084014657341,0.006339147819067432,0.0034672077536600397,36.07,347.36,311.29,2.7590824049253,286.6076020442532,21.9233155508215,0.0,Share-led Growth
ATORVASTATINUM,ATC4,C10A A HMG CoA reductase inhibitors,6184558.860000001,7188479.549999999,0.16232696829729854,0.2465610602984866,0.23071242095972855,-0.015848639338758047,-0.00651590117350348,-0.006208557158841527,1524871.39,1658471.5199999998,133600.1299999999,247527.7497819877,-98016.84284146065,-15910.776940527085,-5.820766091346741e-11,Defend
ATORVASTATINUM+LEVAMLODIPINUM,ATC4,C10B X Lipid modifying agents in combination with other drugs,189243.58999999997,257965.52999999997,0.3631401200960096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Market-led Growth
ATOSIBANUM,ATC4,G02C X Other gynecologicals,571289.4099999999,711299.43,0.2450772192679016,1.5491272628351367e-05,9.953614049711807e-06,-5.53765857863956e-06,2.5274206599580287e-05,3.997491962843445e-06,8.85,7.08,-1.7699999999999996,2.1689333905209294,-3.163605702172432,-0.7753276883484971,4.440892098500626e-16,Defend
ATRACURII BESILAS,ATC4,M03A C Other quaternary ammonium compounds,2584.1,2407.18,-0.06846484269184627,0.9699740722108279,0.9415332463712727,-0.028440825839555206,0.03228395187197175,0.0381008513087846,2506.51,2266.44,-240.07000000000016,-171.60781285553975,-73.4939380519946,5.031750907534109,8.526512829121202e-14,Structural Decline
ATROPA BELLADONNA*&,ATC4,C05A X Other agents for treatment of hemorrhoids and anal fissures for topical use,2178116.34,2181745.51,0.0016661965815838453,0.07710297513309138,0.08131205458513814,0.004209079452046766,0.006637155499694042,0.00475678169469497,167939.25,177402.21000000002,9462.960000000021,279.8198042637555,9167.864730861305,15.275464874984246,-2.546585164964199e-11,Share-led Growth
ATROPA BELLADONNA*&+NATRII HYDROCARBONAS*,ATC4,A03E D Antispasmodics in combination with other drugs,715527.6300000001,685918.5899999999,-0.041380708107666364,0.016945844565079898,0.01908910210466814,0.0021432575395882413,0.0010608586618259946,-0.001280036335217477,12125.220000000001,13093.57,968.3499999999985,-501.75018956123785,1533.5599877812058,-63.459798219970395,1.0231815394945443e-12,Share-led Growth
ATROPA BELLADONNA*&+PHENOLUM PURUM*,ATC4,C05A X Other agents for treatment of hemorrhoids and anal fissures for topical use,2178116.34,2181745.51,0.0016661965815838453,0.032581808738462524,0.020000976190848216,-0.012580832547614308,-0.0006538583159323465,-0.007686762212086935,70966.97,43637.03999999999,-27329.930000000008,118.24492281936361,-27402.51694276255,-45.657980056824485,7.275957614183426e-12,Defend
ATROPA BELLADONNA*&+PHENYLII SALICYLAS,ATC4,A03E D Antispasmodics in combination with other drugs,715527.6300000001,685918.5899999999,-0.041380708107666364,0.032670632159934904,0.03159443455235702,-0.0010761976075778848,0.0041628241337370656,0.005590598955443282,23376.740000000005,21671.210000000003,-1705.5300000000025,-967.3460544488078,-770.0491235618741,31.865178010678186,1.1368683772161603e-12,Structural Decline
ATROPA BELLADONNA*&+XEROFORMIUM*+ZINCI SULFAS*,ATC4,C05A X Other agents for treatment of hemorrhoids and anal fissures for topical use,2178116.34,2181745.51,0.0016661965815838453,0.15392920655468753,0.1519415754406663,-0.0019876311140212266,-0.0010651851925486677,-0.007754362574969975,335275.72,331497.85,-3777.8699999999953,558.6352585520639,-4329.291807342037,-7.213451210072267,5.002220859751105e-11,Defend
AVANAFILUM,ATC4,G04B E Drugs used in erectile dysfunction,2213514.9899999998,2724938.83,0.2310460251276638,0.0074465635310651335,0.010994522031160603,0.0035479585000954697,-0.000342771103304159,-0.0023070119563063096,16483.08,29959.399999999998,13476.319999999996,3808.350115861292,7853.459323859238,1814.5105602794665,0.0,Share-led Growth
AVIBACTAMUM+CEFTAZIDIMUM,ATC4,J01D D Third-generation cephalosporins,9706128.989999998,7243825.049999999,-0.25368547466625,1.3599654417945255e-05,6.03023950723382e-05,4.670274065439295e-05,-1.5828748834959778e-05,5.854782213164122e-05,132.0,436.81999999999994,304.81999999999994,-33.486482655945004,453.3028249780549,-114.99634232210991,-5.684341886080802e-14,Share-led Growth
AVISAN*+EQUISETUM ARVENSE*&+HYPERICUM PERFORATUM*&+POLYGONUM AVICULARE*&,ATC4,G04B C Urinary concrement solvents,415413.95,356796.13,-0.14110700904483353,0.22862077693828042,0.2610494682215303,0.03242869128324988,-0.007687779853287058,0.06138771091923936,94972.25999999998,93141.43999999999,-1830.8199999999924,-13401.251550828274,13471.3307393054,-1900.8991884771106,-7.958078640513122e-12,Share-led Growth
AXITINIB,ATC3,L01E PROTEIN KINASE INHIBITORS,6155.750000000001,4289.37,-0.3031929496811925,0.06750274133939811,0.05550232318498987,-0.012000418154408242,0.03962129046831967,0.020440959255256325,415.53000000000003,238.07,-177.46000000000004,-125.98576638102591,-73.87157405399854,22.397340435024468,-2.842170943040401e-14,Structural Decline
AZACITIDINUM,ATC4,L01B C Pyrimidine analogues,39771.45,29092.629999999997,-0.26850466854992716,0.0,0.0007895470433577164,0.0007895470433577164,0.0026056289298544725,0.0014930058816761962,0.0,22.97,22.97,-0.0,31.40143075754925,-8.431430757549249,0.0,Share-led Growth
AZAPENTHACENUM*,ATC4,S01X A Other ophthalmologicals,3420095.9600000004,3696662.8100000005,0.08086523104456989,0.04855347684455029,0.06151505606214594,0.01296157921759565,0.0028154941626013785,-0.0019384131081728803,166057.55000000002,227400.41999999998,61342.869999999966,13428.282147445218,44329.844717318854,3584.743135235895,0.0,Share-led Growth
AZATHIOPRINUM,ATC4,L04A X Other immunosuppressants,152929.62,171132.83000000002,0.11902998255014308,0.029292494155154513,0.03379310679312672,0.004500612637972207,0.004574712685857289,0.004831972146591704,4479.6900000000005,5783.110000000001,1303.42,533.2174225300508,688.2769804922872,81.92559697766215,0.0,Share-led Growth
AZELASTINUM+FLUTICASONUM,ATC4,R01A D Corticosteroids,1797646.62,2524783.5,0.4044937819870291,7.623300290242805e-05,4.0003429997067074e-07,-7.583296860245738e-05,0.0,-8.469920018293686e-07,137.04,1.01,-136.03,55.43182788350247,-136.32087969277364,-55.140948190728814,-2.842170943040401e-14,Defend
AZELASTINUM+MOMETASONUM,ATC4,R01A D Corticosteroids,1797646.62,2524783.5,0.4044937819870291,0.018667295132788666,0.0017167650216345282,-0.016950530111154136,-0.0002771951147095474,-0.003339762947066342,33557.2,4334.46,-29222.739999999998,13573.678740895135,-30471.06316152446,-12325.35557937067,-3.637978807091713e-12,Defend
AZILSARTANUM MEDOXOMILUM,ATC4,"C09C A Angiotensin II receptor blockers (ARBs), plain",4128596.3999999994,4264175.34,0.03283899099461518,0.016964784932719513,0.015178055506507387,-0.0017867294262121254,-0.00029380738020066965,-0.0008073223970288933,70040.75000000001,64721.89000000001,-5318.860000000008,2300.06755850609,-7376.684676833445,-242.2428816726489,-3.637978807091713e-12,Defend
AZILSARTANUM MEDOXOMILUM+CHLORTALIDONUM,ATC4,C09D A Angiotensin II receptor blockers (ARBs) and diuretics,2653138.19,2767314.3200000003,0.043034369800391215,0.037750702310760526,0.038181531904912046,0.0004308295941515203,0.001729445033945086,0.0024348510946050547,100157.83,105660.3,5502.470000000001,4310.229094624708,1143.0504496255992,49.190455749691374,3.637978807091713e-12,Market-led Growth
AZITHROMYCINUM+FLUCONAZOLUM+SECNIDAZOLUM,ATC4,G01A X Other antiinfectives and antiseptics,657961.5399999999,727061.9299999999,0.10502192878933325,0.011161701031947855,0.000884945248061606,-0.01027675578388625,0.0,-0.0018614677534799996,7343.969999999999,643.41,-6700.5599999999995,771.2778943709994,-6761.710061769703,-710.1278326012957,0.0,Defend
AZOXIMERI BROMIDUM,ATC4,L03A X Other immunostimulants,848606.88,779247.1599999999,-0.0817336291216495,1.2962421421801342e-06,0.0,-1.2962421421801342e-06,0.0,0.0,1.1,0.0,-1.1,-0.08990699203381441,-1.1,0.08990699203381441,0.0,Structural Decline
AZTREONAMUM,ATC3,J01D OTHER BETA-LACTAM ANTIBACTERIALS,11216254.550000003,8359791.809999999,-0.25467171124428545,0.0004208579592195506,0.0011065849736753195,0.000685727014455769,-0.0003300861974656767,0.0007095196054016555,4720.45,9250.82,4530.37,-1202.1650793430874,7691.288745947436,-1958.7536666043482,-9.094947017729282e-13,Share-led Growth
BACITRACINUM+NEOMYCINUM,ATC4,D06A X Other antibiotics for topical use,1147926.15,1178351.25,0.026504405357435257,0.19723294917534553,0.2315576191734001,0.03432466999805456,-0.016262519336846637,0.11052196165816996,226408.86000000004,272856.20999999996,46447.34999999992,6000.832201954824,39402.186280887276,1044.3315171578129,7.275957614183426e-12,Share-led Growth
BACLOFENUM,ATC4,M03B X Other centrally acting agents,1455383.5,1924666.61,0.3224463586401798,0.0362374453193952,0.036074226902081494,-0.00016321841731370412,-0.0032047649359735753,-0.000737214546804546,52739.380000000005,69430.86,16691.479999999996,17005.621037940724,-237.5453914544793,-76.59564648625293,3.637978807091713e-12,Defend
BALOXAVIRUM MARBOXILUM,ATC4,J05A X Other antivirals,8059363.58,6554152.339999999,-0.18676552125471935,1.0298579928317367e-07,4.928173518774207e-07,3.8983155259424704e-07,0.0,-9.980010409923304e-07,0.83,3.23,2.4,-0.15501538264141707,3.141794217312929,-0.5867788346715123,0.0,Share-led Growth
BASILIXIMABUM,ATC4,L04A C Interleukin inhibitors,925.06,2753.34,1.9763907206019073,8.648087691609193e-05,1.815976232503069e-05,-6.832111459106123e-05,0.0,-4.734041545948608e-05,0.08,0.05,-0.03,0.15811125764815256,-0.0632011302636071,-0.12491012738454545,-1.3877787807814457e-17,Defend
BECLOMETASONUM+CHLORAMPHENICOLUM+CLOTRIMAZOLUM+LIDOCAINUM,ATC4,S02C A Corticosteroids and antiinfectives in combination,375734.71,489431.53,0.3025986606347868,0.5637485820780305,0.5137432196082667,-0.050005362469763726,-0.029549075590813878,0.06630812734772457,211819.91,251442.13,39622.22,64096.42106178106,-18788.75036602156,-5685.450695759482,-1.4551915228366852e-11,Defend
BECLOMETASONUM+CLOTRIMAZOLUM,ATC4,D01A C Imidazole and triazole derivatives,2220558.8,2405397.58,0.08323975928941874,0.00015708208222182636,0.0016922732582112267,0.0015351911759894003,0.0007888321217736994,0.0016108100702493344,348.81000000000006,4070.59,3721.78,29.034860437742115,3408.9822755256114,283.7628640366465,0.0,Share-led Growth
BECLOMETASONUM+CLOTRIMAZOLUM+GENTAMICINUM,ATC4,"D07C C Corticosteroids, potent, combinations with antibiotics",1638612.3800000004,1879188.55,0.14681700988979451,0.03281665063460584,0.017297881045518288,-0.015518769589087555,-0.0014539475634163116,-0.03199499032414921,53773.770000000004,32505.98,-21267.790000000005,7894.9041219015335,-25429.247971046385,-3733.446150855153,0.0,Defend
BECLOMETASONUM+FORMOTEROLUM,ATC4,"R03A K Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",658755.6900000001,1033327.5599999999,0.5686051379685235,0.0,8.051657888617623e-06,8.051657888617623e-06,2.7690239014355292e-05,1.4846393537993012e-05,0.0,8.32,8.32,0.0,5.304075448060246,3.015924551939754,0.0,Share-led Growth
BEMIPARINUM NATRICUM,ATC4,B01A B Heparin group,389016.95,285856.26,-0.2651830209454884,0.00011968630158660181,3.750136519662015e-05,-8.218493638998165e-05,8.313289086304902e-05,2.8991916441609348e-05,46.559999999999995,10.72,-35.839999999999996,-12.346921455221937,-31.971333290374673,8.478254745596617,0.0,Structural Decline
BENDAMUSTINE,ATC4,L01A A Nitrogen mustard analogues,9437.350000000002,10068.52,0.06688000339078215,0.006148971904189204,0.04770512448701498,0.04155615258282577,-0.04553532625566525,-0.05126818871050628,58.03,480.32000000000005,422.2900000000001,3.881046596767089,392.1799565775309,26.22899682570207,0.0,Share-led Growth
BENDAZOLUM,ATC4,C04A X Other peripheral vasodilators,809157.4799999999,651202.72,-0.19520892274270263,0.27195201853661416,0.2524789822745212,-0.019473036262092958,0.0541965698564526,-0.002316408454874519,220052.00999999995,164414.99999999997,-55637.00999999998,-42956.11581946641,-15756.752949783755,3075.8587692501883,-7.275957614183426e-12,Structural Decline
BENDAZOLUM+METAMIZOLUM NATRICUM+PAPAVERINUM*,ATC4,N02B B Pyrazolones,19020764.27,18270696.180000003,-0.039434172010796686,0.059130349024613615,0.06348478123508482,0.004354432210471201,0.004412284352325921,-0.00015711903151249818,1124704.43,1159911.1500000001,35206.720000000205,-44351.78795392507,82824.62860506774,-3266.1206511425953,1.3096723705530167e-10,Share-led Growth
BENDAZOLUM+METAMIZOLUM NATRICUM+PAPAVERINUM*+PHENOBARBITALUM,ATC4,N02B B Pyrazolones,19020764.27,18270696.180000003,-0.039434172010796686,0.00010755719228520779,4.0830409123468875e-05,-6.672678316173891e-05,-1.0283192309414507e-05,-1.938202965872567e-05,2045.82,746.0,-1299.82,-80.67521778312812,-1269.194413014841,50.04963079796941,-2.2737367544323206e-13,Structural Decline
BENDAZOLUM+PAPAVERINUM*,ATC4,C04A X Other peripheral vasodilators,809157.4799999999,651202.72,-0.19520892274270263,0.5936335903364571,0.5674005170002976,-0.02623307333615954,-0.029120343659699177,-0.018675539209092262,480343.05999999994,369492.76,-110850.29999999993,-93767.25128953333,-21226.687513342044,4143.638802875476,-2.9103830456733704e-11,Structural Decline
BENFOTIAMINUM,ATC4,"A11D A Vitamin B1, plain",307229.30000000005,308176.0,0.0030814118314885786,0.0053767007248332116,0.003991842323866882,-0.0013848584009663297,-0.0010692492459814832,-0.006452208337417697,1651.8800000000003,1230.1900000000003,-421.69000000000005,5.090122576199351,-425.46907712800487,-1.3110454481947598,2.2737367544323206e-13,Defend
BENFOTIAMINUM+PYRIDOXINUM,ATC4,A11D B Vitamin B1 in combinations with vitamin B6 and/or vitamin B12,2398462.4100000006,2612086.0999999996,0.0890669326770892,0.05358926179710274,0.05746636376189899,0.0038771019647962507,-0.0049204393814615485,-0.004039303007737881,128531.82999999999,150107.09000000003,21575.26000000004,11447.935849473066,9299.083322300952,828.2408282260213,0.0,Market-led Growth
