INN,sales_2019,sales_2022,sales_2023,known_inn,YoY,CAGR,portfolio_share_2023,sku_count,brand_count,strength_breadth,form_breadth,pack_breadth
NATRII PENTOSANI POLYSULFAS,16524.25,12996.6,12809.92,True,-0.014363756674822703,-0.06166878257186159,1.5092221450310453e-05,1,1,0,1,1
NATRII PICOSULFAS,3575047.1299999994,2773744.5,3058738.6,True,0.10274706268007017,-0.03824346034748782,0.003603704028581956,15,7,2,2,2
NATRII TETRABORAS*,1058268.4000000001,6403.06,1337.5600000000002,True,-0.791106127382845,-0.8114487737959554,1.5758686801383032e-06,1,1,0,1,0
NATRII THIOSULFAS*,147192.32,84178.22999999998,78228.06999999999,True,-0.0706852591222219,-0.14617401800904084,9.216570876870328e-05,3,1,0,1,1
NEBIVOLOLUM,1676885.8699999999,1817561.1199999999,1840643.29,True,0.012699528915979474,0.023567603307542484,0.002168584670607467,19,9,1,1,7
NEFOPAMUM,16756.440000000002,67598.97,98728.95,True,0.46050967936345777,0.5579936763700313,0.00011631916334814177,6,3,1,2,3
NEOMYCINUM+NYSTATINUM+ORNIDAZOLUM+PREDNISOLONUM,48537.2,47896.92,77149.81,True,0.6107467870585415,0.12283265705626967,9.08953387194749e-05,2,2,0,1,1
NEOMYCINUM+NYSTATINUM+POLYMYXINUM B,205341.31999999998,161738.65,175947.64,True,0.0878515432149336,-0.03788546856684194,0.00020729565419140024,4,2,0,1,3
NEOMYCINUM+NYSTATINUM+PREDNISOLONUM+TERNIDAZOLUM,396093.27,296686.31,325269.35,True,0.09634094677304117,-0.04805595899555015,0.0003832215237252487,2,1,0,1,2
NEOSTIGMINI BROMIDUM,147466.18,80026.67,77767.85,True,-0.02822584021051977,-0.1478286766835486,9.162349288009027e-05,4,1,0,1,1
NEPAFENAC,36258.72,19733.18,29650.800000000007,True,0.5025859998236475,-0.04905371377321377,3.49335858287066e-05,1,1,0,1,1
NEUROPEPTIDES*,188789.32,139582.63,141850.51,True,0.01624758037586771,-0.06897065462674101,0.00016712355032345852,7,2,0,1,2
NICERGOLINUM,357300.61000000004,324258.3,353786.17,True,0.09106280394364608,-0.002468144409616624,0.0004168190920549996,9,4,4,2,4
NICETHAMIDUM,43348.86000000001,22247.350000000002,19960.86,True,-0.10277583622319064,-0.17624058376573226,2.3517220986442065e-05,2,1,0,1,1
NICOBOXILUM+NONIVAMIDUM,145818.94,193844.50999999998,8823.21,True,-0.9544830544852676,-0.5040325559625849,1.0395212399655399e-05,1,1,0,1,1
NICORANDILUM,0.0,32991.409999999996,47462.32000000001,True,0.43862660007559584,,5.591852595375295e-05,2,1,2,1,1
NICOTINIC ACID,647238.36,504910.87999999995,581728.88,True,0.15214170072944366,-0.02632483230345073,0.0006853736074074683,3,1,1,2,2
NICOTINUM*,106439.55,128483.45999999999,112723.94,True,-0.12265796702548326,0.01444447827573514,0.00013280759483521432,13,1,6,3,4
NIFEDIPINUM,1650230.7599999998,1302540.1600000001,1188234.6099999999,True,-0.08775587387647243,-0.07883086058781863,0.001399938474950919,18,6,5,2,5
NIFURATELUM,60840.5,52555.33,64681.11,True,0.23072407689191565,0.015421073884168246,7.620513131790752e-05,1,1,1,1,1
NIFURATELUM+NYSTATINUM,38803.8,26750.940000000006,37189.4,True,0.3902090917178982,-0.01056737023381582,4.381531347613222e-05,2,1,0,1,2
NIFUROXAZIDUM,2527603.6599999997,1563294.8599999999,1674163.5300000003,True,0.0709198711239929,-0.09786356055465972,0.001972443757556134,36,5,2,2,8
NIMESULIDUM,5291252.489999999,5207162.15,6156312.829999999,True,0.18227791888524125,0.03858141925416669,0.007253162904042136,40,14,1,4,8
NIMESULIDUM+TIZANIDINUM,61193.34,62687.34999999999,54375.759999999995,True,-0.13258799422850065,-0.029098224057305888,6.406371089350543e-05,1,1,0,1,1
NIMODIPINUM,25510.81,18493.6,19762.62,True,0.06861941428386031,-0.061833182826893984,2.3283661215552818e-05,7,4,2,2,3
NIMORAZOLUM,13.71,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1
NINTEDANIB,0.2,113.14999999999999,94.39000000000001,True,-0.1657976137870082,3.660945208179551,1.1120715685147167e-07,2,1,2,1,1
NITRENDIPINUM,1683.3,14252.81,15165.74,True,0.06405263242827197,0.7325090851457554,1.786777017638137e-05,2,1,2,1,1
NITROFURALUM,1776910.89,1145851.5799999998,1289173.3900000001,True,0.12507886056237782,-0.07708560281382582,0.001518861186465446,5,2,2,2,3
NITROFURANTOINUM,782672.14,749755.9400000001,579788.34,True,-0.22669723697020672,-0.07226829119324918,0.0006830873277575418,3,1,1,1,2
NITROGLICERINUM*,1165221.77,763724.38,679045.13,True,-0.11087671445030989,-0.12627952699150702,0.0008000283746280111,8,4,4,3,4
NITROXOLINUM,1203762.31,795066.67,803346.3499999999,True,0.010413818504050543,-0.09616215719470234,0.0009464759354858272,9,3,1,1,2
NONACOGUM ALFA,4.5,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
NORELGESTROMINUM+ETHINYLESTRADIOLUM,9106.78,6736.379999999999,561.75,True,-0.9166095143088722,-0.5016384143110206,6.618351558567031e-07,1,1,0,1,1
NOREPINEPHRINUM,3267.7000000000003,4001.91,3211.4299999999994,True,-0.19752568148709004,-0.0043330981000502256,3.7835999547358994e-06,2,1,0,1,1
NORETHISTERONUM,126002.23999999999,111611.28,126024.26999999999,True,0.12913560349814102,4.37066749081616e-05,0.0001484776010274628,3,2,1,1,3
NORFLOXACINUM,660449.93,457816.87000000005,408253.12,True,-0.1082610826464303,-0.11330878943656886,0.00048099023997184745,5,4,1,2,3
NYSTATINUM,564396.87,389047.88000000006,405996.52999999997,True,0.04356443222361195,-0.07905343730494208,0.00047833160072956047,8,1,0,4,3
OBINUTUZUMABUM,21.810000000000002,0.41000000000000003,0.13,True,-0.6829268292682926,-0.7221426293555112,1.5316167380751472e-10,1,1,1,1,1
OCRELIZUMABUM,122.47000000000001,94.86,39.21,True,-0.5866540164452878,-0.24778536090697434,4.6195917153789633e-08,1,1,0,1,1
OCTENIDINI DIHYDROCHLORIDUM+PHENOXYETHANOL,38809.65,23395.93,26436.63,True,0.12996704982447804,-0.09151744621192781,3.1146757697153524e-05,5,1,0,1,0
OCTOCOGUM ALFA,5.430000000000001,0.0,0.0,True,,-1.0,0.0,2,1,0,1,1
OCTREOTIDUM,45133.13,37349.8,44721.28,True,0.19736330582760808,-0.0022891547928670652,5.2689123843188705e-05,9,4,4,1,2
OFLOXACINUM,1071780.6,743257.07,684479.5700000001,True,-0.07908098338035308,-0.10604913369232782,0.0008064310509865227,17,5,1,3,3
OFLOXACINUM+ORNIDAZOLUM,394813.75,207546.79000000004,214064.07,True,0.0314014974647403,-0.14190004876180584,0.00025220316356345385,4,3,0,1,1
OLANZAPINUM,34519.29,77555.11,98756.18,True,0.27336780258579996,0.3005456685935739,0.00011635124482797083,21,7,4,1,2
OLAPARIBUM,0.01,102.89000000000001,227.48,True,1.210904849839634,11.28105863550952,2.680093658287188e-07,3,1,3,1,2
OLEUM JECORIS*,162403.65,72719.66,79381.57999999999,True,0.0916109893803132,-0.16385617218768445,9.352473586373179e-05,5,1,0,1,1
OLEUM VASELINI (PARAFFINUM LIQUIDUM)*,403740.56999999995,342741.8,345719.13,True,0.00868680155148871,-0.038043895675933026,0.0004073147739852137,4,1,0,1,0
OLMESARTANUM MEDOXOMILUM,33193.4,34796.33,44766.310000000005,True,0.28652389490500885,0.07764294379659731,5.2742176690662194e-05,4,2,3,1,1
OLODATEROL+TIOTROPIUM BROMIDE,18185.82,13780.1,11577.569999999998,True,-0.15983410860588843,-0.10675389359053566,1.3640307690951292e-05,1,1,0,1,1
OLOPATADINUM,57867.97,58698.929999999986,84856.34000000001,True,0.4456198775684672,0.10042769531585627,9.99749159044582e-05,7,5,0,1,1
OMALIZUMABUM,0.26,11.82,97.27000000000001,True,7.229272419627749,3.3979611837725843,1.1460027700966891e-07,1,1,1,1,1
OMEPRAZOLUM,7159188.75,6198239.98,6412586.57,True,0.03458184753924298,-0.027157898688107363,0.007555096096129151,41,8,3,2,5
ONDANSETRON,310228.54,315876.36999999994,452247.1699999999,True,0.4317220689854073,0.09881233795353661,0.0005328225656300896,33,11,2,3,5
ONONIS ARVENSIS*&,1378.0099999999998,240.72,594.4200000000001,True,1.469341974077767,-0.18957979324211627,7.003258626512531e-07,1,1,0,1,1
OPIPRAMOLUM,0.0,0.0,61792.259999999995,True,,,7.280158438422414e-05,1,1,1,1,1
ORIGANUM VULGARE*&,80087.21,39961.890000000014,38499.04,True,-0.03660612648701078,-0.1673323658037228,4.5358287741403555e-05,4,1,0,1,1
ORLISTATUM,774.0200000000001,21.09,9884.880000000001,True,467.6998577524894,0.8904047710514915,1.164603666297251e-05,2,1,1,1,2
ORNIDAZOLUM,733019.15,318829.25,289764.14999999997,True,-0.09116196208472105,-0.2070745942863943,0.00034139047864162895,20,11,1,2,4
ORNITHINUM,51904.05000000001,35081.71,54718.28,True,0.5597381085471604,0.01328776254449382,6.446725655898658e-05,11,6,1,2,3
ORTHOSIPHON STAMINEUS*&,132943.94,78691.63,65978.84,True,-0.16155199733440528,-0.16066751415372682,7.773407361752464e-05,2,1,0,1,1
OSELTAMIVIRUM,13576.09,411654.13,320095.09,True,-0.22241739685691964,1.203566067124053,0.0003771253827843621,12,8,3,2,2
OSIMERTINIBUM,0.0,37.33,63.029999999999994,True,0.6884543262791321,,7.42598484622127e-08,1,1,1,1,1
OTILONII BROMIDUM,72001.72,77448.02,89239.84,True,0.15225463478601498,0.05512515714456634,0.00010513940972857542,1,1,1,1,1
OXALIPLATINUM,6932.13,4914.860000000001,4474.409999999999,True,-0.08961598092315992,-0.103671367989711,5.271600960777552e-06,24,4,3,1,1
OXCARBAZEPINE,50762.33,59649.100000000006,57695.64,True,-0.0327491948746923,0.03252449116738698,6.797508302919845e-05,2,2,1,1,2
OXELADINUM,18924.13,11978.929999999998,733.2500000000001,True,-0.9387883558882137,-0.5563310486030542,8.63890748610463e-07,1,1,0,1,1
OXOLINUM*,679901.88,239443.97000000003,258314.30999999994,True,0.07880900070275265,-0.21489895410190052,0.00030433732375410177,10,1,1,3,1
OXYBUPROCAINUM,4255.62,21446.120000000003,32345.62,True,0.5082271291963298,0.6604016631104899,3.810853307339865e-05,2,2,0,1,1
OXYBUTYNINUM,219770.19000000003,262970.76,337637.24,True,0.283934533253811,0.11332097037395195,0.000397792960139612,2,2,1,1,1
OXYCODONUM,0.0,11.68,119.39,True,9.221746575342467,,1.4066132489137833e-07,2,1,2,1,1
OXYMETAZOLINUM,10978767.57,9902935.139999999,11129040.430000002,True,0.12381231146789107,0.0034044721515966714,0.013111865077925413,44,17,1,1,1
OXYTOCINUM,212698.58,76227.66,74997.43,True,-0.016138892365317403,-0.22941518311158193,8.835947623124552e-05,4,1,0,1,2
PACLITAXELUM,12540.869999999999,13532.630000000001,8949.57,True,-0.3386673543871369,-0.08088759893121844,1.0544085546596304e-05,32,6,5,1,2
PAEONIA OFFICINALIS*&,617456.3,517442.67999999993,367953.19000000006,True,-0.288900579287352,-0.12138910046317719,0.00043351020356318846,9,1,0,1,1
PALBOCICLIBUM,1501.8199999999997,1386.1399999999999,797.17,True,-0.42489936081492485,-0.14644155074964416,9.391991654548962e-07,4,1,3,1,1
PALIPERIDONUM,61.46000000000001,7.679999999999999,8.35,True,0.08723958333333348,-0.39288148171912296,9.837692125328829e-09,4,2,1,2,1
PALONOSETRONUM,0.0,0.0,4093.69,True,,,4.823049326531422e-06,1,1,0,1,1
PANAX SHIN-SENG NEES/QUINQUEAFOLIUM/REPENS*&,174641.88999999998,107421.7,104760.74,True,-0.024771158899924206,-0.11993949022571337,0.00012342561759779894,3,1,0,1,0
PANCREATINUM*,13990127.649999999,10818734.47,11211805.08,True,0.0363324020096778,-0.05384243651178444,0.013209375634279973,48,11,9,1,8
PANITUMUMABUM,0.17,1.4700000000000002,65.86,True,43.80272108843537,3.436527738978074,7.759406028433015e-08,1,1,0,1,1
PANTOPRAZOLUM,3899063.9700000007,3829464.0900000003,4421853.76,True,0.15469257736269815,0.03195558006541588,0.005209680947797326,59,23,2,2,8
PAPAVERINUM*,630637.7400000001,437584.48,383104.64,True,-0.12450130772462487,-0.11715519926434415,0.00045136113773711816,10,1,2,3,1
PARACETAMOLUM,12137384.889999999,13740368.97,12015424.03,True,-0.12553847307638943,-0.002521612744119661,0.014156172738014106,60,16,9,4,6
PARACETAMOLUM+PHENIRAMINUM+PHENYLEPHRINUM,505990.83,556071.56,478241.13999999996,True,-0.13996475561526667,-0.014001914514940705,0.0005634477960462614,5,2,0,1,1
PARACETAMOLUM+PHENYLEPHRINUM,447939.16000000003,269387.66000000003,219451.91999999998,True,-0.18536758513734464,-0.1633764440416422,0.00025855094913440624,4,2,0,1,2
PARECOXIBUM,5489.570000000001,4503.86,5842.85,True,0.29729831744325996,0.01571438328161867,6.883851429278749e-06,2,1,1,1,2
PARICALCITOL,0.0,0.0,1.05,True,,,1.2370750576760805e-09,1,1,0,1,1
PAROXETINUM,150491.15000000002,198287.19,228955.40000000002,True,0.1546656140520224,0.11060591590044089,0.000269747633009762,7,6,1,1,3
PASSIFLORA INCARNATA*,140591.96,183467.00000000003,172704.59,True,-0.058661285135746644,0.05277569167668661,0.00020347480060492744,2,1,1,2,2
PAZOPANIBUM,2368.66,493.68999999999994,287.3,True,-0.41805586501650827,-0.4098556888669831,3.3848729911460753e-07,2,1,2,1,1
PEFLOXACINUM,2733.46,0.0,0.0,True,,-1.0,0.0,2,1,1,2,1
PEGINTERFERONUM ALFA-2A,58.349999999999994,186.85,0.0,True,-1.0,-1.0,0.0,2,1,0,1,1
PEGVISOMANTUM,0.0,0.03,2.06,True,67.66666666666667,,2.42702344648831e-09,2,1,2,1,1
PELARGONIUM SIDOIDES*&,608648.4500000001,364548.45000000007,388506.65,True,0.06572020810951185,-0.10616370797185337,0.0004577256061488484,12,4,1,2,3
PEMBROLIZUMABUM,0.03,2083.16,4019.4,True,0.9294725321146722,18.13198331111612,4.735523320784036e-06,1,1,0,1,1
PEMETREXEDUM,514.22,165.98999999999998,137.29000000000002,True,-0.17290198204711105,-0.2811761383634235,1.6175050920795153e-07,6,3,3,1,1
PENCICLOVIRUM,60075.63,118461.91,154639.04999999996,True,0.3053904837428332,0.26664586527798484,0.00018219058256926119,8,6,0,1,1
PENICILLAMINUM,2321.9500000000003,2038.2800000000002,2116.0800000000004,True,0.038169436976274174,-0.022943215515479065,2.4930950362354295e-06,1,1,1,1,1
PENTANEDIOIC ACID IMIDAZOLYL ETHANAMIDE,2522.76,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1
PENTOXIFYLLINUM,1236429.79,802875.82,845465.1900000001,True,0.05304602397915059,-0.09064896013250312,0.0009960989511260652,23,9,4,2,7
PERINDOPRILUM,481417.3,548138.2,579718.15,True,0.05761311654615575,0.0475476844225704,0.000683004632235353,22,7,4,1,2
PERMETHRINUM,104931.39,65914.97,100574.96,True,0.5258288064152954,-0.010544856018404936,0.00011849407089787571,3,2,0,1,1
PERTUZUMABUM,742.3,294.62,86.44,True,-0.7066051184576743,-0.41583729798877234,1.0184073141478132e-07,1,1,0,1,1
PHENAZEPAMUM*,50149.36,29765.089999999997,28730.059999999998,True,-0.03477328642379374,-0.13000294100377274,3.384880060146405e-05,4,2,2,1,1
PHENIBUTUM*,3066882.67,3295630.71,3061268.7600000002,True,-0.07111292818363124,-0.000457937938125319,0.00360668497889427,19,9,3,2,5
PHENINDIONUM,31203.15,16992.89,14557.090000000002,True,-0.1433423037517454,-0.17354534141767275,1.7150679001281806e-05,1,1,1,1,1
PHENOBARBITALUM,8456.35,5507.050000000001,6616.99,True,0.20154892365240884,-0.0594770829583563,7.795917415135283e-06,5,1,3,1,1
PHENOLUM PURUM*,824104.51,680301.26,703491.41,True,0.03408805975164597,-0.03878812617708638,0.0008288301681908354,2,2,0,1,0
PHENYLACETYLPROLILGLYCINI AETHYLICUM AETHER*,2.5,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1
PHENYLBUTAZONUM,12019.79,6425.530000000001,6748.58,True,0.05027600836039969,-0.13437681505438814,7.950952374030137e-06,1,1,0,1,0
PHENYLEPHRINUM,916028.43,623225.1399999999,680382.5199999999,True,0.0917122502471579,-0.0716514815001793,0.0008016040430198065,12,6,1,4,3
PHENYLEPHRINUM+TROPICAMIDUM,0.0,8902.08,13504.96,True,0.5170566878751932,,1.5911094448488724e-05,1,1,0,1,1
PHENYTOINUM,25788.890000000003,19265.190000000002,16484.65,True,-0.14432974707231028,-0.10584713951141511,1.9421666047161908e-05,2,1,1,1,2
PHLOROGLUCINOLUM,0.0,5150.83,8271.71,True,0.6058984668490319,,9.745453452695058e-06,1,1,0,1,1
PHLOROGLUCINOLUM+SIMETICONUM,29964.510000000002,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
PHOSPHOLIPIDES*,1420015.4099999997,644791.41,711648.73,True,0.10368829200128449,-0.15861811902077705,0.0008384408511522471,7,4,1,2,4
PHTHALYLSULFATHIAZOLUM,1260890.43,807037.6000000001,719213.34,True,-0.10882300898991581,-0.130949334648656,0.0008473532229161014,8,1,1,1,2
PHYTOMENADIONUM,25797.579999999998,13390.719999999998,12848.6,True,-0.04048475362041748,-0.1599227761976123,1.5137792939101797e-05,1,1,0,1,1
PIDOTIMODUM,46.01,0.0,0.0,True,,-1.0,0.0,1,1,1,1,1
PILOCARPINUM*,107863.66999999998,60820.93000000001,53773.200000000004,True,-0.1158767220428889,-0.15972262076833377,6.33537947537404e-05,4,1,0,1,1
PILOCARPINUM*+TIMOLOLUM,51077.969999999994,37817.03,36384.530000000006,True,-0.03787975946286615,-0.0813062006687767,4.2867042426921034e-05,2,1,0,1,1
PIMECROLIMUSUM,41828.06,26310.620000000003,92292.59,True,2.5078074937040626,0.2187784816352094,0.00010873605818792842,2,1,0,1,1
PINAVERII BROMIDUM,1.01,31.479999999999997,222.42000000000002,True,6.065438373570522,2.852238041496438,2.620478422174418e-07,2,1,1,1,2
PINUS SILVESTRIS*&,181286.87,114745.06,107789.58,True,-0.06061681435348931,-0.12188255065192133,0.00012699409609083856,5,2,0,2,0
PIOGLITAZONUM,37934.240000000005,37137.9,42813.229999999996,True,0.15281774144472338,0.030710384460284068,5.044112283004695e-05,3,1,3,1,1
PIPECURONII BROMIDUM,16.56,1.12,2.19,True,0.9553571428571426,-0.39696024231279925,2.5801851202958247e-09,1,1,1,1,1
PIPERACILLINUM+TASOBACTAMUM,32132.79,21624.269999999997,5069.419999999999,True,-0.7655680399847024,-0.3697650848214432,5.9726219417945475e-06,6,4,1,1,1
PIPERAZINUM*,154834.45,84.19,0.0,True,-1.0,-1.0,0.0,1,1,1,1,1
PIRACETAMUM,1224003.93,787164.7699999999,789628.56,True,0.003129954609122354,-0.10378953896673282,0.0009303140918139813,27,3,6,2,6
PIRENZEPINUM,10402.349999999999,0.0,0.0,True,,-1.0,0.0,3,1,2,2,3
PIRIBEDILUM,26437.419999999995,14750.519999999999,14332.930000000002,True,-0.028310188386578727,-0.14191763356493314,1.688658114896879e-05,1,1,1,1,1
PIROXICAMUM,180118.59000000003,196311.62,206067.02999999997,True,0.04969349241782006,0.034218955250816974,0.0002427813171641796,11,4,2,3,4
PITAVASTATINUM,7223.220000000001,6646.509999999999,10389.15,True,0.5630985284006194,0.09512147026768392,1.2240150795671858e-05,5,1,3,1,3
PIX BETULA+XEROFORMIUM*,1038467.86,650823.6799999999,683544.0499999999,True,0.05027532188134276,-0.09927262546482596,0.0008053288524551348,17,1,0,1,1
PLANTAGO (SEMENI PSYLLIUM),394040.88,300121.01,340460.08,True,0.134409350415021,-0.035879695756073415,0.00040111873628800285,17,8,0,2,5
PLANTAGO (SEMENI PSYLLIUM)+SAMBUCUS NIGRA*&+TILIA CORDATA/PLATYPHYLLUS SCOP.*&+VIOLA TRICOLOR/ARVENSIS MURR.*&,22.02,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
PLANTAGO MAJOR/PSYLLUM/LANCEOLATA*&+THYMUS SERPYLLUM*&,133013.52000000002,48624.43,68939.24,True,0.41779019311897336,-0.15151791652687585,8.122191838013824e-05,5,3,0,1,1
PLATYPHYLLINI HYDROTARTRAS*,253306.78999999998,148992.57,134492.6,True,-0.09732008784062185,-0.1463833264443989,0.00015845470562095813,2,1,0,1,1
POLATUZUMABUM VEDOTINUM,0.0,0.08,0.0,True,-1.0,,0.0,1,1,1,1,1
POLIDOCANOLUM,2199.69,2571.3599999999997,4001.9800000000005,True,0.5563670586771206,0.1613907383015929,4.71499965649383e-06,3,1,0,1,1
POLYGONUM AVICULARE*&,75231.27,35255.01,43903.600000000006,True,0.24531520484606317,-0.12597182056468526,5.1725760478273877e-05,6,1,0,1,1
POLYGONUM HYDROPIPER*&,266874.5,174895.48000000004,175409.68999999994,True,0.0029400988521823823,-0.09959763804073063,0.00020666185940351744,4,1,0,1,1
POLYMYXINUM B,0.0,1640.02,2052.42,True,0.2514603480445361,,2.418092942738611e-06,1,1,0,1,1
PORACTANT ALFA*,0.0,0.33999999999999997,1.46,True,3.2941176470588243,,1.72012341353055e-09,1,1,0,1,1
POSACONAZOLUM,0.0,0.0,0.05,True,,,5.890833607981335e-11,1,1,0,1,1
POTENTILLA ALBA/ERECTA*,100068.96999999999,53357.03,60002.54,True,0.12454797427817854,-0.12003063832882077,7.069299583924888e-05,3,1,0,1,0
POVIDONUM,987473.1799999999,1025855.9000000001,1214701.78,True,0.1840861664879052,0.053139954992057925,0.00143112121385975,39,12,1,3,6
PRAMIPEXOLUM,184673.94,200803.27000000002,207105.86000000004,True,0.031386889267291496,0.02907420708583741,0.00024400523209957553,22,7,7,1,1
PRAMIRACETAMUM,56430.49,46755.34999999999,53147.11,True,0.13670649455089112,-0.014874733311099453,6.261615635101618e-05,1,1,1,1,1
PRASUGREL,0.0,8166.49,12858.350000000002,True,0.5745258979071795,,1.5149280064637363e-05,2,1,1,1,1
PREDNICARBATUM,19195.42,12392.300000000001,17749.95,True,0.43233701572750816,-0.019381959450353814,2.0912400399997662e-05,5,1,0,1,1
PREDNISOLONUM,737476.49,515547.26,512385.48,True,-0.006132861611950036,-0.08701811917404778,0.0006036755211651296,8,1,1,3,4
PREDNISOLONUM+UREA PURA*,47411.82,34700.159999999996,23204.830000000005,True,-0.33127599411645337,-0.16358282692857917,2.7339158486298714e-05,1,1,0,1,1
PREDNISONUM,110110.69999999998,79482.92,121118.21,True,0.523826880039133,0.024106163837501082,0.0001426974444013082,1,1,1,1,1
PREGABALINUM,1132890.13,1729418.6600000001,2647149.24,True,0.530658423680938,0.23636772192933675,0.0031187831416668505,83,20,5,2,10
PRENOXDIAZINUM,256510.63000000003,211375.07,41209.06,True,-0.8050429504293009,-0.3669006972684177,4.855114312026387e-05,1,1,1,1,1
PRIDINOLUM,0.0,0.0,2004.74,True,,,2.3619179534529005e-06,1,1,1,1,1
PRIFINII BROMIDUM,357943.2,20.630000000000003,0.85,True,-0.9587978671837131,-0.9607444377245012,1.0014417133568271e-09,2,1,1,2,2
PRIMULA*&+THYMUS SERPYLLUM*&,78991.07999999999,55284.259999999995,56352.270000000004,True,0.019318518507799753,-0.0809622707327422,6.639236920040768e-05,2,1,0,1,2
PROCAINAMIDUM,1818.99,0.0,0.0,True,,-1.0,0.0,1,1,0,1,1
PROCAINUM,1066517.6099999999,591340.56,542530.76,True,-0.08254093039043364,-0.15547193986540697,0.0006391916868743312,26,1,0,2,1
